ID;QUERY;CAT;DIFFICULTY;INT-ID;REL;EQV;COMMENT;;;;;;;;
esdbpediav2-TREC_Entity-15;universities that are members of the sec conference for football;CatQ, SolEnQ;3;0;3;;;universities;that are;members of the;https://en.wikipedia.org/wiki/Southeastern_Conference;for;football;;
ysqle-trec-2013-1-0;us civil war causes;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/United_States;civil war;causes;;;;;
ysqle-trec-2013-1-0;us civil war causes;ConQ;1;1;3;;;https://en.wikipedia.org/wiki/American_Civil_War;causes;;;;;;
ysqle-trec-2013-1-1;us civil war economic causes;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/United_States;civil war;economic causes;;;;;
ysqle-trec-2013-1-1;us civil war economic causes;ConQ;1;1;3;;;https://en.wikipedia.org/wiki/American_Civil_War;economic causes;;;;;;
esdbpediav2-INEX_XER-121;us presidents since 1960;CatQ, SolEnQ;3;0;3;;;https://en.wikipedia.org/wiki/United_States;presidents;since 1960;;;;;
ysqle-yahoo-371-3;vibram shoes;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Vibram;shoes;;;;;;
esdbpediav2-INEX_LD-20120132;vietnam travel airports;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Vietnam;travel airports;;;;;;
esdbpediav2-INEX_LD-20120131;vietnam travel national park;ConQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Vietnam;travel;national park;;;;;
esdbpediav2-INEX_LD-20120111;vietnam war movie;ConQ, SolEnQ;5;0;2;;;https://en.wikipedia.org/wiki/Vietnam;war movie;;;;;;
esdbpediav2-INEX_LD-20120111;vietnam war movie;ConQ, SolEnQ;5;1;3;;;https://en.wikipedia.org/wiki/Vietnam_War;movie;;;;;;
esdbpediav2-INEX_LD-2009115;virtual museums;CatQ, SolEnQ;5;0;3;;;virtual museums;;;;;;;
ysqle-trec-2013-34-3;voip providers;CatQ, SolEnQ;5;0;3;;;voip providers;;;;;;;
ysqle-trec-2010-27-1;volvo semi trucks;CatQ, SolEnQ;5;0;3;;;https://en.wikipedia.org/wiki/Volvo;semi trucks;;;;;;
ysqle-trec-2010-136-0;web hosting services small business;CatQ, SolEnQ;5;0;3;;;web hosting services;small business;;;;;;
esdbpediav2-INEX_LD-2009074;web ranking scoring algorithm;ConQ, SolEnQ;5;0;3;;;web ranking scoring algorithm;;;;;;;
esdbpediav2-QALD2_tr-42;what are the official languages of the philippines;CatQ, QQ, SolEnQ;3;0;3;;;what are the;official languages;of the;https://en.wikipedia.org/wiki/Philippines;;;;
esdbpediav2-SemSearch_LS-43;what books did paul of tarsus write;CatQ, QQ, SolEnQ;5;0;3;;;what;books;did;https://en.wikipedia.org/wiki/Paul_the_Apostle;write;;;
esdbpediav2-QALD2_tr-50;what did bruce carver die from;QQ;1;0;3;;;what did;https://en.wikipedia.org/wiki/Bruce_Carver;die;from;;;;
esdbpediav2-QALD2_te-21;what is the capital of canada;QQ, SolEnQ;3;0;3;;;what is the;capital of;https://en.wikipedia.org/wiki/Canada;;;;;
esdbpediav2-QALD2_tr-31;what is the currency of the czech republic;QQ, SolEnQ;3;0;3;;;what is the;currency;of the;https://en.wikipedia.org/wiki/Czech_Republic;;;;
esdbpediav2-QALD2_tr-40;what is the highest mountain in australia;QQ, SolEnQ;3;0;3;;;what is the;highest mountain;in;https://en.wikipedia.org/wiki/Australia;;;;
esdbpediav2-QALD2_tr-92;what is the highest mountain;QQ, SolEnQ;3;0;3;;;what is the;highest mountain;;;;;;
esdbpediav2-QALD2_tr-47;what is the highest place of karakoram;QQ, SolEnQ;3;0;3;;;what is the;highest place;of;https://en.wikipedia.org/wiki/Karakoram;;;;
esdbpediav2-QALD2_te-86;what is the largest city in australia;QQ, SolEnQ;3;0;3;;;what is the;largest city;in;https://en.wikipedia.org/wiki/Australia;;;;
esdbpediav2-QALD2_te-15;what is the longest river;QQ, SolEnQ;3;0;3;;;what is the;longest river;;;;;;
ysqle-yahoo-523-14;what is the longest running tv show;QQ, SolEnQ;3;0;3;;;what is the;longest running;tv show;;;;;
esdbpediav2-QALD2_te-53;what is the ruling party in lisbon;QQ, SolEnQ;3;0;3;;;what is the;ruling party;in;https://en.wikipedia.org/wiki/Lisbon;;;;
esdbpediav2-QALD2_te-5;what is the second highest mountain on earth;QQ, SolEnQ;3;0;3;;;what is the;second highest mountain;on;earth;;;;
esdbpediav2-QALD2_te-58;what is the time zone of salt lake city;QQ, SolEnQ;3;0;3;;;what is the;time zone;of;https://en.wikipedia.org/wiki/Salt_Lake_City;;;;
esdbpediav2-SemSearch_LS-44;what languages do they speak in afghanistan;CatQ, QQ, SolEnQ;3;0;3;;;what;languages;do they speak;in;https://en.wikipedia.org/wiki/Afghanistan;;;
esdbpediav2-QALD2_tr-6;where did abraham lincoln die;QQ, SolEnQ;3;0;3;;;where did;https://en.wikipedia.org/wiki/Abraham_Lincoln;die;;;;;
esdbpediav2-QALD2_te-90;where is the residence of the prime minister of spain;QQ, SolEnQ;3;0;3;1;;where is the;residence;of the;prime minister;of;https://en.wikipedia.org/wiki/Spain;;
esdbpediav2-QALD2_te-90;where is the residence of the prime minister of spain;QQ, SolEnQ;3;1;3;0;;where is the;residence;of the;https://en.wikipedia.org/wiki/Pedro_S%C3%A1nchez;;;;
esdbpediav2-SemSearch_LS-46;where the british monarch is also head of state;QQ, SolEnQ;3;0;3;1;;where the;https://en.wikipedia.org/wiki/Great_Britain;monarch;is also;head of state;;;
esdbpediav2-SemSearch_LS-46;where the british monarch is also head of state;QQ, SolEnQ;3;1;3;0;;where the;https://en.wikipedia.org/wiki/Elizabeth_II;is also;head of state;;;;
ysqle-trec-2013-2-7;where to buy scooters;QQ, SolEnQ;5;0;3;;;where to buy;scooters;;;;;;
esdbpediav2-QALD2_tr-68;which actors were born in germany;CatQ, QQ, SolEnQ;5;0;3;;;which;actors;were born in;https://en.wikipedia.org/wiki/Germany;;;;
esdbpediav2-QALD2_tr-79;which airports are located in california usa;CatQ, QQ, SolEnQ;5;0;3;;;which;airports;are located in;https://en.wikipedia.org/wiki/California;https://en.wikipedia.org/wiki/United_States;;;
esdbpediav2-QALD2_tr-29;which awards did wikileaks win;QQ;3;0;3;;;which;awards;did;https://en.wikipedia.org/wiki/WikiLeaks;win;;;
esdbpediav2-QALD2_te-81;which books by kerouac were published by viking press;CatQ, QQ, SolEnQ;3;0;3;;;which;books;by;https://en.wikipedia.org/wiki/Jack_Kerouac;were published by;https://en.wikipedia.org/wiki/Viking_Press;;
esdbpediav2-QALD2_tr-26;which bridges are of the same type as the manhattan bridge;CatQ, QQ, SolEnQ;4;0;3;;;which;bridges;are of the;same type as the;https://en.wikipedia.org/wiki/Manhattan_Bridge;;;
esdbpediav2-QALD2_tr-74;which capitals in europe were host cities of the summer olympic games;CatQ, QQ, SolEnQ;3;0;3;;;which;capitals;in;https://en.wikipedia.org/wiki/Europe;were;host cities;of the;https://en.wikipedia.org/wiki/Summer_Olympic_Games
esdbpediav2-QALD2_te-44;which cities does the weser flow through;CatQ, QQ, SolEnQ;3;0;3;;;which;cities;does the;https://en.wikipedia.org/wiki/Weser;flow through;;;
esdbpediav2-QALD2_tr-13;which classis does the millepede belong to;QQ;1;0;3;;;which;classis;does the;millepede;belong to;;;
esdbpediav2-QALD2_tr-65;which companies work in the aerospace industry as well as on nuclear reactor technology;CatQ, QQ, SolEnQ;5;0;3;;;which;companies;work in the aerospace industry;as well as on;nuclear reactor technology;;;
esdbpediav2-QALD2_te-45;which countries are connected by the rhine;CatQ, QQ, SolEnQ;3;0;3;;;which;countries;are;connected by the;https://en.wikipedia.org/wiki/Rhine;;;
esdbpediav2-QALD2_tr-34;which countries have more than two official languages;CatQ, QQ, SolEnQ;5;0;3;;;which;countries;have;more than two;official languages;;;
esdbpediav2-QALD2_tr-11;which countries have places with more than two caves;CatQ, QQ, SolEnQ;5;0;3;;;which;countries;have;places;with;more than two;caves;
esdbpediav2-QALD2_tr-32;which countries in the european union adopted the euro;CatQ, QQ, SolEnQ;3;0;3;;;which;countries;in the;https://en.wikipedia.org/wiki/European_Union;adopted the;https://en.wikipedia.org/wiki/Euro;;
esdbpediav2-QALD2_te-98;which country does the creator of miffy come from;QQ, SolEnQ;3;0;3;1;;which;country;does the;creator of;https://en.wikipedia.org/wiki/Miffy;come from;;
esdbpediav2-QALD2_te-98;which country does the creator of miffy come from;QQ, SolEnQ;3;1;3;0;;which;country;does the;https://en.wikipedia.org/wiki/Dick_Bruna;come from;;;
esdbpediav2-QALD2_tr-81;which country has the most official languages;QQ, SolEnQ;3;0;3;;;which;country;has;the most;official languages;;;
esdbpediav2-QALD2_tr-28;which european countries have a constitutional monarchy;CatQ, QQ, SolEnQ;3;0;3;;;which;https://en.wikipedia.org/wiki/Europe;countries;have a;constitutional monarchy;;;
esdbpediav2-QALD2_te-88;which films starring clint eastwood did he direct himself;CatQ, QQ, SolEnQ;5;0;3;;;which;film;starring;https://en.wikipedia.org/wiki/Clint_Eastwood;did he;direct himself;;
esdbpediav2-QALD2_te-1;which german cities have more than 250000 inhabitants;CatQ, QQ, SolEnQ;5;0;3;;;which;https://en.wikipedia.org/wiki/Germany;cities;have;more than 250000;inhabitants;;
esdbpediav2-QALD2_te-55;which greek goddesses dwelt on mount olympus;CatQ, QQ, SolEnQ;3;0;3;;;which;https://en.wikipedia.org/wiki/Greece;goddesses;dwelt on;https://en.wikipedia.org/wiki/Mount_Olympus;;;
ysqle-trec-2011-72-1;which home pregnancy tests are most accurate;QQ;1;0;3;;;which;home pregnancy tests;are;most accurate;;;;
esdbpediav2-QALD2_te-65;which instruments did john lennon play;QQ;1;0;3;;;which;instruments;did;https://en.wikipedia.org/wiki/John_Lennon;play;;;
esdbpediav2-QALD2_tr-72;which languages are spoken in estonia;CatQ, QQ, SolEnQ;3;0;3;;;which;languages;are spoken;in;https://en.wikipedia.org/wiki/Estonia;;;
esdbpediav2-QALD2_tr-24;which mountain is the highest after the annapurna;QQ, SolEnQ;3;0;3;;;which;mountain;is the;highest;after the;https://en.wikipedia.org/wiki/Annapurna_Massif;;
esdbpediav2-QALD2_tr-61;which mountains are higher than the nanga parbat;CatQ, QQ, SolEnQ;3;0;3;;;which;mountains;are;higher;than the;https://en.wikipedia.org/wiki/Nanga_Parbat;;
esdbpediav2-QALD2_te-93;which movies did sam raimi direct after army of darkness;CatQ, QQ, SolEnQ;3;0;3;;;which;movies;did;https://en.wikipedia.org/wiki/Sam_Raimi;direct;after;https://en.wikipedia.org/wiki/Army_of_Darkness;
esdbpediav2-QALD2_tr-18;which museum exhibits the scream by munch;QQ, SolEnQ;3;0;3;;;which;museum;exhibits;https://en.wikipedia.org/wiki/The_Scream;by;https://en.wikipedia.org/wiki/Edvard_Munch;;
esdbpediav2-QALD2_tr-77;which music albums contain the song last christmas;CatQ, QQ, SolEnQ;5;0;3;;;which;music albums;contain;the song;https://en.wikipedia.org/wiki/Last_Christmas;;;
esdbpediav2-QALD2_tr-91;which organizations were founded in 1950;CatQ, QQ, SolEnQ;5;0;3;;;which;organizations;were founded;in;1950;;;
esdbpediav2-QALD2_te-49;which other weapons did the designer of the uzi develop;CatQ, QQ, SolEnQ;3;0;3;1;;which other;weapons;did the;designer of the uzi;develop;;;
esdbpediav2-QALD2_te-49;which other weapons did the designer of the uzi develop;CatQ, QQ, SolEnQ;3;1;3;0;;which other;weapons;did the;https://en.wikipedia.org/wiki/Uziel_Gal;develop;;;
esdbpediav2-QALD2_tr-52;which presidents were born in 1945;CatQ, QQ, SolEnQ;3;0;3;;;which;presidents;were born in;1945;;;;
esdbpediav2-QALD2_te-46;which professional surfers were born on the philippines;CatQ, QQ, SolEnQ;5;0;3;;;which;professional surfers;were born;on the;https://en.wikipedia.org/wiki/Philippines;;;
esdbpediav2-QALD2_tr-4;which river does the brooklyn bridge cross;QQ, SolEnQ;3;0;3;;;which;river;does the;https://en.wikipedia.org/wiki/Brooklyn_Bridge;cross;;;
esdbpediav2-QALD2_te-66;which ships were called after benjamin franklin;CatQ, QQ, SolEnQ;3;0;3;;;which;ships;were called after;https://en.wikipedia.org/wiki/Benjamin_Franklin;;;;
esdbpediav2-QALD2_tr-64;which software has been developed by organizations founded in california;CatQ, QQ, SolEnQ;5;0;3;;;which;software;has been developed;by;organizations;founded in;https://en.wikipedia.org/wiki/California;
esdbpediav2-QALD2_tr-30;which state of the usa has the highest population density;QQ, SolEnQ;3;0;3;;;which;state;of the;https://en.wikipedia.org/wiki/United_States;has the;highest population density;;
esdbpediav2-QALD2_tr-21;which states border illinois;CatQ, QQ, SolEnQ;3;0;3;;;which;states;border;https://en.wikipedia.org/wiki/Illinois;;;;
esdbpediav2-QALD2_tr-8;which states of germany are governed by the social democratic party;CatQ, QQ, SolEnQ;3;0;3;;;which;states;of;https://en.wikipedia.org/wiki/Germany;are governed;by the;https://en.wikipedia.org/wiki/Social_Democratic_Party_of_Germany;
esdbpediav2-QALD2_tr-45;which telecommunications organizations are located in belgium;CatQ, QQ, SolEnQ;5;0;3;;;which;telecommunications organizations;are located in;https://en.wikipedia.org/wiki/Belgium;;;;
esdbpediav2-QALD2_tr-23;which television shows were created by walt disney;CatQ, QQ, SolEnQ;5;0;3;;;which;television shows;were created by;https://en.wikipedia.org/wiki/Walt_Disney;;;;
esdbpediav2-QALD2_te-25;which us state has been admitted latest;QQ, SolEnQ;3;0;3;;;which;https://en.wikipedia.org/wiki/United_States;state;has been admitted;latest;;;
esdbpediav2-QALD2_te-91;which us state has the abbreviation mn;QQ, SolEnQ;3;0;3;;;which;https://en.wikipedia.org/wiki/United_States;state;has the abbreviation;mn;;;
esdbpediav2-QALD2_te-59;which us states are in the same timezone as utah;CatQ, QQ, SolEnQ;3;0;3;;;which;https://en.wikipedia.org/wiki/United_States;states;are in the;same timezone as;https://en.wikipedia.org/wiki/Utah;;
esdbpediav2-QALD2_tr-9;which us states possess gold minerals;CatQ, QQ, SolEnQ;5;0;3;;;which;https://en.wikipedia.org/wiki/United_States;states;possess;gold minerals;;;
esdbpediav2-QALD2_te-67;who are the parents of the wife of juan carlos i;CatQ, QQ, SolEnQ;3;0;3;1;;who are the;parents of;the wife of;https://en.wikipedia.org/wiki/Juan_Carlos_I_of_Spain;;;;
esdbpediav2-QALD2_te-67;who are the parents of the wife of juan carlos i;CatQ, QQ, SolEnQ;3;1;3;0;;who are the;parents of ;the;https://en.wikipedia.org/wiki/Queen_Sof%C3%ADa_of_Spain;;;;
esdbpediav2-QALD2_te-87;who composed the music for harold and maude;QQ, SolEnQ;3;0;3;;;who;composed;the music;for;https://en.wikipedia.org/wiki/Harold_and_Maude;;;
esdbpediav2-QALD2_tr-15;who created goofy;QQ, SolEnQ;3;0;3;;;who;created;https://en.wikipedia.org/wiki/Goofy;;;;;
esdbpediav2-QALD2_te-84;who created the comic captain america;QQ, SolEnQ;3;0;3;;;who;created;the comic;https://en.wikipedia.org/wiki/Captain_America;;;;
esdbpediav2-QALD2_tr-62;who created wikipedia;QQ, SolEnQ;3;0;3;;;who;created;https://en.wikipedia.org/wiki/Wikipedia;;;;;
esdbpediav2-QALD2_tr-44;who designed the brooklyn bridge;QQ, SolEnQ;3;0;3;;;who;designed;the;https://en.wikipedia.org/wiki/Brooklyn_Bridge;;;;
esdbpediav2-QALD2_te-35;who developed skype;QQ, SolEnQ;3;0;3;;;who;developed;https://en.wikipedia.org/wiki/Skype;;;;;
esdbpediav2-QALD2_tr-55;who developed the video game world of warcraft;QQ, SolEnQ;3;0;3;;;who;developed;the video game;https://en.wikipedia.org/wiki/World_of_Warcraft;;;;
esdbpediav2-QALD2_te-41;who founded intel;QQ, SolEnQ;3;0;3;;;who;founded;https://en.wikipedia.org/wiki/Intel;;;;;
esdbpediav2-QALD2_tr-75;who has been the 5th president of the united states of america;QQ, SolEnQ;3;0;3;;;who;has been the;5th president of the;https://en.wikipedia.org/wiki/United_States;;;;
erd14-TREC-91;who invented music;QQ;4;0;3;;;who;invented;music;;;;;
esdbpediav2-SemSearch_LS-49;who invented the python programming language;QQ, SolEnQ;3;0;3;;;who;invented;the;https://en.wikipedia.org/wiki/Python_(programming_language);;;;
ysqle-trec-2010-11-1;who invented the radio;QQ, SolEnQ;3;0;3;;;who;invented;the;radio;;;;
esdbpediav2-QALD2_tr-3;who is the daughter of bill clinton married to;QQ, SolEnQ;3;0;3;1;;who is the;daughter;of;https://en.wikipedia.org/wiki/Bill_Clinton;married to;;;
esdbpediav2-QALD2_tr-3;who is the daughter of bill clinton married to;QQ, SolEnQ;3;1;3;0;;who is the;https://en.wikipedia.org/wiki/Chelsea_Clinton;married to;;;;;
esdbpediav2-QALD2_te-11;who is the formula 1 race driver with the most races;QQ, SolEnQ;3;0;3;;;who is the;https://en.wikipedia.org/wiki/Formula_One;race driver;with the;most races;;;
esdbpediav2-QALD2_te-22;who is the governor of texas;QQ, SolEnQ;3;0;3;;;who is the;governor of;https://en.wikipedia.org/wiki/Texas;;;;;
esdbpediav2-QALD2_te-42;who is the husband of amanda palmer;QQ, SolEnQ;3;0;3;;;who is the;husband of;https://en.wikipedia.org/wiki/Amanda_Palmer;;;;;
esdbpediav2-QALD2_te-42;who is the husband of amanda palmer;QQ, SolEnQ;3;1;3;;;who is the;husband of;https://en.wikipedia.org/wiki/Amanda_Palmer_(film_executive);;;;;
esdbpediav2-QALD2_te-3;who is the mayor of berlin;QQ, SolEnQ;3;0;3;;;who is the;mayor of;https://en.wikipedia.org/wiki/Berlin;;;;;
esdbpediav2-QALD2_tr-43;who is the mayor of new york city;QQ, SolEnQ;3;0;3;;;who is the;mayor of;https://en.wikipedia.org/wiki/New_York_City;;;;;
esdbpediav2-QALD2_tr-35;who is the owner of universal studios;QQ, SolEnQ;3;0;3;;;who is the;owner of;https://en.wikipedia.org/wiki/Universal_Pictures;;;;;
esdbpediav2-QALD2_tr-73;who owns aldi;QQ, SolEnQ;3;0;3;;;who;owns;https://en.wikipedia.org/wiki/Aldi;;;;;
esdbpediav2-QALD2_te-97;who painted the storm on the sea of galilee;QQ, SolEnQ;3;0;3;;;who;painted;https://en.wikipedia.org/wiki/The_Storm_on_the_Sea_of_Galilee;;;;;
esdbpediav2-QALD2_tr-83;who produced films starring natalie portman;CatQ, QQ, SolEnQ;5;0;3;;;who;produced;films;starring;https://en.wikipedia.org/wiki/Natalie_Portman;;;
esdbpediav2-QALD2_te-77;who was called scarface;QQ, SolEnQ;3;0;3;;;who;was called;scarface;;;;;
esdbpediav2-QALD2_te-24;who was the father of queen elizabeth ii;QQ, SolEnQ;3;0;3;;;who was the;father of;https://en.wikipedia.org/wiki/Elizabeth_II;;;;;
esdbpediav2-QALD2_te-2;who was the successor of john f kennedy;QQ, SolEnQ;3;0;3;;;who was the;successor of;https://en.wikipedia.org/wiki/John_F._Kennedy;;;;;
esdbpediav2-QALD2_tr-54;who was the wife of us president lincoln;QQ, SolEnQ;3;0;3;;;who was the;wife of;https://en.wikipedia.org/wiki/United_States;https://en.wikipedia.org/wiki/Abraham_Lincoln;;;;
esdbpediav2-QALD2_tr-87;who wrote the book the pillars of the earth;QQ, SolEnQ;3;0;3;;;who;wrote the book;https://en.wikipedia.org/wiki/The_Pillars_of_the_Earth;;;;;
esdbpediav2-QALD2_te-95;who wrote the lyrics for the polish national anthem;QQ, SolEnQ;3;0;3;1;;who;wrote the lyrics;for the;https://en.wikipedia.org/wiki/Poland;national anthem;;;
esdbpediav2-QALD2_te-95;who wrote the lyrics for the polish national anthem;QQ, SolEnQ;3;1;3;0;;who;wrote the lyrics;for the;https://en.wikipedia.org/wiki/Poland_Is_Not_Yet_Lost;;;;
ysqle-trec-2012-72-1;whole house dehumidifier;ConQ;1;0;3;;;whole house;dehumidifier;;;;;;
ysqle-yahoo-16-2;windows xp 8;ConQ;4;0;3;;;https://en.wikipedia.org/wiki/Windows_XP;8;;;;;;
esdbpediav2-TREC_Entity-2;winners of the acm athena award;CatQ, SolEnQ;3;0;3;;;winners of the;https://en.wikipedia.org/wiki/Association_for_Computing_Machinery;athena award;;;;;
ysqle-yahoo-273-3;womens adidas bounce;CatQ, SolEnQ;5;0;3;;;womens;https://en.wikipedia.org/wiki/Adidas;bounce;;;;;
esdbpediav2-SemSearch_LS-50;wonders of the ancient world;CatQ, SolEnQ;3;0;3;;;wonders of the ancient world;;;;;;;
ysqle-yahoo-358-0;woodsman stain;ConQ;1;0;3;;;woodsman stain;;;;;;;
ysqle-yahoo-96-0;word 2007 to 2003 converter;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/Microsoft_Word;2007 to 2003 converter;;;;;;
esdbpediav2-INEX_XER-79;works by charles rennie mackintosh;CatQ, SolEnQ;5;0;3;;;works by;https://en.wikipedia.org/wiki/Charles_Rennie_Mackintosh;;;;;;
ysqle-trec-2012-29-4;world film industries;CatQ, SolEnQ;5;0;3;;;world film industries;;;;;;;
ysqle-trec-2011-58-5;world snooker reigning superstar;ConQ;4;0;3;;;world snooker reigning superstar;;;;;;;
ysqle-yahoo-450-0;youtube video;ConQ;1;0;3;;;https://en.wikipedia.org/wiki/YouTube;video;;;;;;
