"ID";"QUERY";"CAT";"DIFFICULTY"
"ysqle-trec-2013-47-0";"banned drinks";"CatQ";10
"ysqle-trec-2013-47-1";"banned food";"CatQ";10
"ysqle-trec-2013-47-2";"illegal beverages";"CatQ";10
"ysqle-trec-2013-48-0";"patent filing";"ConQ";1
"ysqle-trec-2013-48-1";"patent office";"CatQ";10
"ysqle-trec-2013-48-2";"patent law";"ConQ";1
"ysqle-trec-2013-48-3";"patent law uk";"ConQ";1
"ysqle-trec-2013-48-4";"patent lawyer";"CatQ";100
"ysqle-trec-2013-48-5";"provisional patent";"ConQ";1
"ysqle-trec-2013-49-0";"face transplant";"ConQ";1
"ysqle-trec-2013-49-1";"finished the task";"ConQ";1
"ysqle-trec-2013-5-0";"heart attack";"ConQ";1
"ysqle-trec-2013-5-1";"heart attack treatment";"ConQ";1
"ysqle-trec-2013-5-2";"heart disease";"CatQ";2
"ysqle-trec-2013-50-0";"diet exercise for fitness";"ConQ";1
"ysqle-trec-2013-50-1";"fitness wiki";"ConQ";2
"ysqle-trec-2013-50-2";"wikipedia";"LQ";1
"ysqle-trec-2013-50-3";"paleo diet";"ConQ";1
"ysqle-trec-2013-50-4";"keto diet";"ConQ";1
"ysqle-trec-2013-50-5";"keto diet wikipedia";"ConQ";1
"ysqle-trec-2013-50-6";"exercises for fitness";"CatQ";1
"ysqle-trec-2013-50-7";"how to get fit safely";"ConQ";1
"ysqle-trec-2013-51-0";"fitness regime";"ConQ";1
"ysqle-trec-2013-51-1";"running a half marathon";"ConQ";1
"ysqle-trec-2013-52-0";"venture capital";"ConQ";1
"ysqle-trec-2013-52-1";"loans for entrepreneurship";"CatQ";1
"ysqle-trec-2013-52-2";"loans for entrepreneurship switzerland";"CatQ";1
"ysqle-trec-2013-52-3";"loans for business";"CatQ";1
"ysqle-trec-2013-52-4";"loans for business us government";"CatQ";1
"ysqle-trec-2013-52-5";"renting a building business sillicon valley";"ConQ";1
"ysqle-trec-2013-52-6";"renting an office sillicon valley";"ConQ";1
"ysqle-trec-2013-53-0";"how to get a pay raise";"ConQ";1
"ysqle-trec-2013-53-1";"tips pay raise";"ConQ";1
"ysqle-trec-2013-54-0";"preventing employee fraud in recession";"ConQ";1
"ysqle-trec-2013-54-1";"recession employee fraud";"ConQ";1
"ysqle-trec-2013-54-2";"employee fraud best practice";"ConQ";1
"ysqle-trec-2013-55-0";"employee evaluation";"ConQ";1
"ysqle-trec-2013-55-1";"evaluate employees";"ConQ";1
"ysqle-trec-2013-56-0";"events ideas students community";"CatQ";1
"ysqle-trec-2013-56-1";"events ideas student association";"CatQ";1
"ysqle-trec-2013-57-0";"developmental milestones infants";"CatQ";1
"ysqle-trec-2013-57-1";"developmental milestones infants 0-12 months";"CatQ";1
"ysqle-trec-2013-57-10";"developmental milestones asia";"CatQ";1
"ysqle-trec-2013-57-11";"are developmental milestones universal";"ConQ";1
"ysqle-trec-2013-57-12";"asian developmental milestones";"ConQ";1
"ysqle-trec-2013-57-13";"chinese infant developmental milestones";"ConQ";1
"ysqle-trec-2013-57-14";"chinese infant milestones";"ConQ";1
"ysqle-trec-2013-57-15";"infant milestones variations";"ConQ";1
"ysqle-trec-2013-57-16";"infant milestones cultural";"ConQ";1
"ysqle-trec-2013-57-17";"infant milestones differences";"ConQ";1
"ysqle-trec-2013-57-18";"asian children milestones";"ConQ";1
"ysqle-trec-2013-57-2";"developmental milestones infants east asia";"ConQ";1
"ysqle-trec-2013-57-3";"developmental milestones east asia";"ConQ";1
"ysqle-trec-2013-57-4";"developmental milestones in east asia";"ConQ";1
"ysqle-trec-2013-57-5";"developmental milestones asian infants";"ConQ";1
"ysqle-trec-2013-57-6";"asian infants";"ConQ";1
"ysqle-trec-2013-57-7";"asian infants milestones";"ConQ";1
"ysqle-trec-2013-57-8";"asian infants development";"ConQ";1
"ysqle-trec-2013-57-9";"asian babies development";"ConQ";1
"ysqle-trec-2013-58-0";"policies for addressing economic problems in europe";"ConQ";1
"ysqle-trec-2013-58-1";"'EUROPEAN UNION ECONOMIC CRISIS";"LQ";1
"ysqle-trec-2013-58-2";"'EUROPEAN UNION ECONOMIC CRISIS greece";"ConQ";2
"ysqle-trec-2013-58-3";"'EUROPEAN UNION ECONOMIC CRISIS portugal";"ConQ";2
"ysqle-trec-2013-58-4";"'EUROPEAN UNION ECONOMIC CRISIS spain";"ConQ";2
"ysqle-trec-2013-59-0";"eurozone crisis responses";"ConQ";2
"ysqle-trec-2013-59-1";"eurozone crisis leader actions";"CatQ";10
"ysqle-trec-2013-6-0";"long-term care insurance";"ConQ";1
"ysqle-trec-2013-6-1";"long term care insurance";"ConQ";1
"ysqle-trec-2013-6-2";"long term care insurance uk";"ConQ";1
"ysqle-trec-2013-6-4";"long term care insurance united kingdom OR britain OR england";"ConQ";1
"ysqle-trec-2013-6-5";"long term care insurance -usa";"ConQ";1
"ysqle-trec-2013-60-0";"eurozone portugal leader actions";"ConQ";2
"ysqle-trec-2013-60-1";"eurozone spain leader actions";"ConQ";2
"ysqle-trec-2013-60-2";"spain spanish leader crisis action";"ConQ";2
"ysqle-trec-2013-60-3";"ireland spanish leader crisis action";"ConQ";2
"ysqle-trec-2013-60-4";"ireland irish leader crisis action";"ConQ";2
"ysqle-trec-2013-60-5";"piigs leader crisis action";"ConQ";2
"ysqle-trec-2013-60-6";"cyprus leader crisis action";"ConQ";2
"ysqle-trec-2013-61-0";"round-trip v road-trip";"ConQ";1
"ysqle-trec-2013-61-1";"round-trip advantages versus road-trip";"ConQ";1
"ysqle-trec-2013-61-2";"round-trip enjoyable versus road-trip";"ConQ";1
"ysqle-trec-2013-61-3";"round-trip enjoyable versus road-trip boring?";"ConQ";1
"ysqle-trec-2013-62-0";"road trip";"ConQ";1
"ysqle-trec-2013-62-1";"best road trips";"ConQ";4
"ysqle-trec-2013-62-2";"best worst road trips";"ConQ";4
"ysqle-trec-2013-62-3";"romantic road trips";"ConQ";1
"ysqle-trec-2013-62-4";"enjoyable boring road trip";"ConQ";4
"ysqle-trec-2013-62-5";"enjoyable boring getaways";"ConQ";4
"ysqle-trec-2013-62-6";"best getaways";"ConQ";4
"ysqle-trec-2013-63-0";"good internet phone services";"CatQ";10
"ysqle-trec-2013-63-1";"internet phone";"ConQ";1
"ysqle-trec-2013-63-2";"what's good about internet phoning";"QQ";1
"ysqle-trec-2013-63-4";"phone";"ConQ";1
"ysqle-trec-2013-63-5";"phone internet";"ConQ";1
"ysqle-trec-2013-63-6";"phone internet providers";"CatQ";10
"ysqle-trec-2013-63-7";"good Voip";"ConQ";1
"ysqle-trec-2013-63-8";"Voip reviews";"ConQ";1
"ysqle-trec-2013-64-0";"why is internet phone service great";"QQ";1
"ysqle-trec-2013-64-1";"why internet phone service great";"QQ";1
"ysqle-trec-2013-65-0";"gun control";"ConQ";1
"ysqle-trec-2013-65-1";"gun control laws";"ConQ";1
"ysqle-trec-2013-65-2";"gun control outcomes";"ConQ";1
"ysqle-trec-2013-65-3";"ban guns";"ConQ";1
"ysqle-trec-2013-66-1";"gun control violence";"ConQ";1
"ysqle-trec-2013-66-2";"does gun control reduce gun violence";"QQ";1
"ysqle-trec-2013-67-0";"god existence";"ConQ";2
"ysqle-trec-2013-67-1";"naturalism";"ConQ";2
"ysqle-trec-2013-67-2";"naturalism theory";"ConQ";2
"ysqle-trec-2013-67-3";"naturalism theism";"ConQ";2
"ysqle-trec-2013-68-0";"US healthcare social security worker";"ConQ";1
"ysqle-trec-2013-68-1";"US healthcare system";"ConQ";1
"ysqle-trec-2013-68-2";"us healthcare for employed";"ConQ";2
"ysqle-trec-2013-68-3";"how does healthcare work in the USA for employed people?";"QQ";2
"ysqle-trec-2013-69-0";"malaria impact on economy africa";"ConQ";1
"ysqle-trec-2013-69-1";"malaria economy africa";"ConQ";1
"ysqle-trec-2013-69-2";"malaria economy";"ConQ";1
"ysqle-trec-2013-69-3";"malaria donations";"ConQ";1
"ysqle-trec-2013-7-1";"long-term care insurance wiki";"ConQ";1
"ysqle-trec-2013-7-2";"define: long-term care insurance";"ConQ";1
"ysqle-trec-2013-7-4";"long-term care insurance review";"ConQ";1
"ysqle-trec-2013-7-5";"long-term care insurance comparisons -job";"ConQ";1
"ysqle-trec-2013-7-6";"long-term care vs life insurance";"ConQ";1
"ysqle-trec-2013-7-7";"long-term care vs life insurance -job";"ConQ";1
"ysqle-trec-2013-70-0";"HIV Africa charity medicine";"CatQ";10
"ysqle-trec-2013-70-1";"HIV Africa charity";"CatQ";10
"ysqle-trec-2013-70-2";"HIV Africa charity donate";"CatQ";10
"ysqle-trec-2013-70-3";"AIDS Africa charity donate";"CatQ";10
"ysqle-trec-2013-70-4";"malaria Africa charity donate";"CatQ";10
"ysqle-trec-2013-71-0";"teachers evaluation";"ConQ";1
"ysqle-trec-2013-71-1";"teachers evaluation by students";"ConQ";1
"ysqle-trec-2013-71-2";"teachers evaluation students peers";"ConQ";1
"ysqle-trec-2013-71-3";"teachers evaluation peers";"ConQ";1
"ysqle-trec-2013-71-4";"teachers evaluation peers students";"ConQ";1
"ysqle-trec-2013-71-5";"teachers evaluation wikipedia";"ConQ";1
"ysqle-trec-2013-71-6";"teachers assement";"ConQ";1
"ysqle-trec-2013-71-7";"teachers excellence";"ConQ";1
"ysqle-trec-2013-71-8";"teache assement wikipedia";"ConQ";1
"ysqle-trec-2013-72-0";"infants development culture";"ConQ";1
"ysqle-trec-2013-72-1";"infant development cultural effects";"ConQ";1
"ysqle-trec-2013-72-10";"infant OR child development effect of culture";"COnQ";1
"ysqle-trec-2013-72-11";"infant OR child development cultural differences";"ConQ";1
"ysqle-trec-2013-72-12";"child development cultural differences";"ConQ";1
"ysqle-trec-2013-72-2";"infant OR child development intitle:culture";"ConQ";1
"ysqle-trec-2013-72-3";"infant OR child development milestones";"ConQ";1
"ysqle-trec-2013-72-4";"infant OR child development milestones research";"ConQ";1
"ysqle-trec-2013-72-5";"infant OR child development milestones +research";"ConQ";1
"ysqle-trec-2013-72-6";"infant OR child development milestones site:ac.uk";"ConQ";2
"ysqle-trec-2013-72-7";"Do infants age 0-12 months experience different developmental milestones depending on culture";"QQ";1
"ysqle-trec-2013-72-8";"culture OR race infant OR child development stages OR milestones";"ConQ";1
"ysqle-trec-2013-72-9";"research culture OR race infant OR child development stages OR milestones";"ConQ";1
"ysqle-trec-2013-73-0";"babies development cultural differences";"ConQ";1
"ysqle-trec-2013-73-1";"infant different developmental milestones depending on culture";"ConQ";1
"ysqle-trec-2013-73-2";"developmental milestones infants cultural differences";"ConQ";1
"ysqle-trec-2013-74-0";"infant development cultural differences";"ConQ";1
"ysqle-trec-2013-74-1";"infant development western eastern cultures";"ConQ";1
"ysqle-trec-2013-74-2";"infant development milestone cultural effects";"ConQ";1
"ysqle-trec-2013-74-3";"infant development milestone cultural differences";"ConQ";1
"ysqle-trec-2013-74-4";"infant development milestone cultural competence";"ConQ";1
"ysqle-trec-2013-74-5";"infant development milestone developed and third world countries";"ConQ";1
"ysqle-trec-2013-75-0";"legality alcohol marijuana";"ConQ";1
"ysqle-trec-2013-75-1";"legality alcohol marijuana history";"ConQ";1
"ysqle-trec-2013-75-2";"legality alcohol history";"ConQ";1
"ysqle-trec-2013-75-3";"legality alcohol history maijuana";"ConQ";1
"ysqle-trec-2013-75-4";"legality alcohol history marijuana";"ConQ";1
"ysqle-trec-2013-75-5";"why is marijuana illegal?";"QQ";1
"ysqle-trec-2013-75-6";"is marijuana worse for your health than alcohol?";"QQ";1
"ysqle-trec-2013-76-0";"phone plan";"ConQ";1
"ysqle-trec-2013-76-1";"cell phone plan";"ConQ";1
"ysqle-trec-2013-76-2";"cell phone plan :.uk";"ConQ";1
"ysqle-trec-2013-77-0";"tax junk food benefits";"ConQ";1
"ysqle-trec-2013-77-1";"tax junk food benefits un";"ConQ";1
"ysqle-trec-2013-77-2";"tax junk food benefits UN evidence";"ConQ";1
"ysqle-trec-2013-77-3";"high calorie food tax evidence based";"ConQ";1
"ysqle-trec-2013-77-4";"high calorie snack tax evidence based";"ConQ";1
"ysqle-trec-2013-77-5";"government intervention tax junk food";"ConQ";1
"ysqle-trec-2013-78-0";"advantages of junk food";"ConQ";1
"ysqle-trec-2013-78-1";"tax on junk food";"ConQ";1
"ysqle-trec-2013-79-0";"food tax";"ConQ";1
"ysqle-trec-2013-79-1";"food ban";"ConQ";1
"ysqle-trec-2013-8-1";"us coins";"CatQ";1
"ysqle-trec-2013-8-2";"us coins wiki";"CatQ";1
"ysqle-trec-2013-8-3";"coins in us wiki";"CatQ";1
"ysqle-trec-2013-80-0";"the benefits of exploration space";"ConQ";1
"ysqle-trec-2013-81-0";"women  and minorities percentage setting";"ConQ";1
"ysqle-trec-2013-81-1";"should numbers of women and minorities in workplace be contolled";"ConQ";1
"ysqle-trec-2013-82-0";"jobs from business phds";"ConQ";1
"ysqle-trec-2013-82-1";"business phd";"ConQ";1
"ysqle-trec-2013-83-0";"phd business jobs";"ConQ";1
"ysqle-trec-2013-83-1";"phd business salaries";"ConQ";1
"ysqle-trec-2013-83-2";"business phd funding";"ConQ";1
"ysqle-trec-2013-83-3";"business phd vs masters";"ConQ";1
"ysqle-trec-2013-83-4";"business phd duration";"ConQ";1
"ysqle-trec-2013-83-5";"business phd income";"ConQ";1
"ysqle-trec-2013-84-0";"travel spots room prices";"ConQ";1
"ysqle-trec-2013-84-1";"travel spots room prices hawaii";"ConQ";1
"ysqle-trec-2013-85-0";"Secondhand camera shop";"CatQ";100
"ysqle-trec-2013-85-1";"Travel information Los Angeles";"ConQ";1
"ysqle-trec-2013-85-2";"Local Travel information Los Angeles";"ConQ";1
"ysqle-trec-2013-86-0";"New York City";"LQ";1
"ysqle-trec-2013-86-1";"Chicago";"LQ";1
"ysqle-trec-2013-86-2";"Washington DC";"LQ";1
"ysqle-trec-2013-87-0";"best us destinations";"ConQ";4
"ysqle-trec-2013-87-1";"distance new york boston";"ConQ";1
"ysqle-trec-2013-87-10";"nyc tourism";"ConQ";2
"ysqle-trec-2013-87-11";"philadelphia nyc distance";"ConQ";1
"ysqle-trec-2013-87-12";"philadelphia washington dc distance";"ConQ";1
"ysqle-trec-2013-87-13";"philadelphia tourism";"ConQ";1
"ysqle-trec-2013-87-14";"washington dc tourism";"ConQ";1
"ysqle-trec-2013-87-15";"philadelphia nyc travel";"ConQ";1
"ysqle-trec-2013-87-16";"philadelphia nyc train";"ConQ";1
"ysqle-trec-2013-87-17";"philadelphia nyc bus";"ConQ";1
"ysqle-trec-2013-87-2";"maps.bing.com";"LQ";1
"ysqle-trec-2013-87-3";"maps";"ConQ";1
"ysqle-trec-2013-87-4";"bing maps";"ConQ";1
"ysqle-trec-2013-87-5";"hartford tourism";"ConQ";1
"ysqle-trec-2013-87-6";"hartford visitors";"ConQ";1
"ysqle-trec-2013-87-7";"hartford connecticut tourism";"ConQ";1
"ysqle-trec-2013-87-8";"hartford boston travel";"ConQ";1
"ysqle-trec-2013-87-9";"boston tourism";"ConQ";1
"ysqle-trec-2013-88-0";"scooter comparison";"ConQ";1
"ysqle-trec-2013-89-0";"ron howard filmography";"ConQ";1
"ysqle-trec-2013-9-0";"old us coins";"CatQ";2
"ysqle-trec-2013-9-1";"collecting old us coins";"ConQ";2
"ysqle-trec-2013-9-2";"selling old us coins";"ConQ";2
"ysqle-trec-2013-9-3";"selling old usa coins";"ConQ";1
"ysqle-trec-2013-91-0";"paralegal career";"ConQ";1
"ysqle-trec-2013-92-0";"weatherstripping";"ConQ";1
"ysqle-trec-2013-93-0";"+(Black OR african-american) history month events";"CatQ";10
"ysqle-trec-2013-94-0";"Black history month";"LQ";2
"ysqle-trec-2013-95-0";"comparison hotels new york city";"CatQ";10
"ysqle-trec-2013-96-0";"American Coins";"ConQ";2
"ysqle-trec-2013-97-0";"methods and programs for quitting smoking";"CatQ";1
"ysqle-trec-2013-98-0";"quit quitting smoking";"ConQ";1
"ysqle-trec-2013-99-0";"Kansas attractions";"CatQ";10
"ysqle-yahoo-1-0";"gemini compatibility";"ConQ";1
"ysqle-yahoo-1-2";"dancing with the stars";"LQ";1
"ysqle-yahoo-1-3";"nurses sue douglas kennedy";"ConQ";2
"ysqle-yahoo-1-4";"aetna";"LQ";1
"ysqle-yahoo-101-1";"cargo pants";"CatQ";100
"ysqle-yahoo-101-2";"dockers slacks";"CatQ";100
"ysqle-yahoo-101-3";"kristen stewart desperate";"ConQ";2
"ysqle-yahoo-101-4";"where is area code 503";"QQ";2
"ysqle-yahoo-101-5";"where is area code 503 located";"QQ";2
"ysqle-yahoo-101-6";"spinal stenosis";"LQ";1
"ysqle-yahoo-101-7";"lumbar spinal stenosis";"LQ";1
"ysqle-yahoo-101-8";"human barbie";"LQ";2
"ysqle-yahoo-104-0";"candy tree centerpiece";"ConQ";1
"ysqle-yahoo-104-4";"gooo";"ConQ";2
"ysqle-yahoo-104-5";"google homepage";"ConQ";1
"ysqle-yahoo-104-6";"happy kitchen hamburger";"LQ";2
"ysqle-yahoo-106-0";"brian stann";"LQ";1
"ysqle-yahoo-111-0";"jon gruden rumors";"ConQ";2
"ysqle-yahoo-112-0";"bj's";"LQ";1
"ysqle-yahoo-112-1";"childfun";"LQ";2
"ysqle-yahoo-113-0";"dog anal glands";"ConQ";1
"ysqle-yahoo-113-1";"origami instructions";"ConQ";1
"ysqle-yahoo-113-2";"origami dollar";"ConQ";1
"ysqle-yahoo-113-3";"kelly carlson";"LQ";1
"ysqle-yahoo-113-4";"computer";"CatQ";100
"ysqle-yahoo-113-5";"complete idiot's guide";"ConQ";1
"ysqle-yahoo-113-6";"complete idiot";"ConQ";1
"ysqle-yahoo-114-0";"cheap lights dj";"CatQ";4
"ysqle-yahoo-114-1";"cheap lights dj equipment";"CatQ";4
"ysqle-yahoo-116-0";"bow ties";"CatQ";100
"ysqle-yahoo-117-1";"Jenner divorce rumors";"ConQ";2
"ysqle-yahoo-117-2";"john mccain";"LQ";1
"ysqle-yahoo-118-0";"microsoft tablet surface";"LQ";1
"ysqle-yahoo-119-0";"netflix login";"ConQ";1
"ysqle-yahoo-120-0";"$23 million lottery winner forgot";"ConQ";1
"ysqle-yahoo-121-0";"firefox";"LQ";1
"ysqle-yahoo-123-0";"psd401";"LQ";1
"ysqle-yahoo-125-0";"new york times square church";"LQ";1
"ysqle-yahoo-126-1";"iphone";"LQ";2
"ysqle-yahoo-126-10";"yahoo long distance";"ConQ";1
"ysqle-yahoo-126-3";"jim mora";"LQ";1
"ysqle-yahoo-126-5";"Yahoo! Mail";"LQ";1
"ysqle-yahoo-126-6";"yahoo login";"ConQ";1
"ysqle-yahoo-126-7";"yahoo mail login";"ConQ";1
"ysqle-yahoo-126-8";"check my yahoo mail";"ConQ";1
"ysqle-yahoo-126-9";"yahoo london";"ConQ";1
"ysqle-yahoo-127-0";"city of grandville, mi";"LQ";1
"ysqle-yahoo-127-1";"drudge report";"LQ";1
"ysqle-yahoo-128-0";"french test online";"ConQ";1
"ysqle-yahoo-128-1";"french test for beginners";"ConQ";1
"ysqle-yahoo-128-3";"cambridge";"LQ";2
"ysqle-yahoo-128-4";"cambridge engineering";"LQ";2
"ysqle-yahoo-128-5";"cambridge english test";"LQ";2
"ysqle-yahoo-129-0";"dollar euro exchange rate";"ConQ";1
"ysqle-yahoo-129-1";"irvine california";"LQ";1
"ysqle-yahoo-13-0";"lark voorhies";"LQ";1
"ysqle-yahoo-13-1";"presidential polls";"ConQ";1
"ysqle-yahoo-13-10";"nesquik recall";"ConQ";1
"ysqle-yahoo-13-14";"yahoo mail india";"LQ";1
"ysqle-yahoo-13-15";"yahoo mail plus";"LQ";1
"ysqle-yahoo-13-3";"yahoo! profile";"ConQ";1
"ysqle-yahoo-13-4";"presidents";"CatQ";100
"ysqle-yahoo-13-5";"presidents day 2012";"LQ";1
"ysqle-yahoo-13-6";"presidents email";"CatQ";100
"ysqle-yahoo-13-7";"presidents elected";"CatQ";100
"ysqle-yahoo-13-8";"presidents elected without popular vote";"CatQ";100
"ysqle-yahoo-13-9";"facebook log";"ConQ";1
"ysqle-yahoo-131-0";"aol.com";"LQ";1
"ysqle-yahoo-131-1";"aol.com mail";"ConQ";1
"ysqle-yahoo-132-0";"detroit skate club";"LQ";1
"ysqle-yahoo-132-1";"laurel park mall";"LQ";2
"ysqle-yahoo-135-0";"cebu pacific airlines";"LQ";1
"ysqle-yahoo-135-1";"cebu pacific airlines promo fare";"ConQ";1
"ysqle-yahoo-136-0";"xbox live halo 4";"ConQ";2
"ysqle-yahoo-137-0";"solo's husband in jail";"ConQ";2
"ysqle-yahoo-138-0";"2013 accord";"LQ";2
"ysqle-yahoo-138-1";"2013 altima recall";"LQ";2
"ysqle-yahoo-138-10";"2013 lacrosse buick";"LQ";2
"ysqle-yahoo-138-11";"2013 taurus";"LQ";2
"ysqle-yahoo-138-12";"2013 camry";"LQ";2
"ysqle-yahoo-138-13";"2013 camry redesign";"LQ";2
"ysqle-yahoo-138-14";"2013 mazda cx5";"LQ";2
"ysqle-yahoo-138-15";"2013 mustang";"LQ";2
"ysqle-yahoo-138-16";"2013 malibu";"LQ";2
"ysqle-yahoo-138-17";"2013 malibu pictures";"LQ";2
"ysqle-yahoo-138-18";"2013 malibu price";"LQ";2
"ysqle-yahoo-138-2";"2013 altima sedan";"LQ";2
"ysqle-yahoo-138-3";"honda 2013 accord sedan";"LQ";2
"ysqle-yahoo-138-5";"2013 accord sedan";"LQ";2
"ysqle-yahoo-138-6";"2013 accord sedan photos";"ConQ";2
"ysqle-yahoo-138-7";"2013 kia optima";"LQ";2
"ysqle-yahoo-138-8";"2013 rav4";"LQ";2
"ysqle-yahoo-138-9";"2013 equinox";"LQ";2
"ysqle-yahoo-139-0";"raspberry cheesecake recipe";"ConQ";1
"ysqle-yahoo-139-1";"dark chocolate cheesecake recipe";"ConQ";1
"ysqle-yahoo-139-2";"dwayne wade and gabrielle union";"ConQ";2
"ysqle-yahoo-139-3";"elizabeth banks baby";"RQ";2
"ysqle-yahoo-139-4";"illinois lottery";"LQ";1
"ysqle-yahoo-139-5";"lenscrafters";"LQ";1
"ysqle-yahoo-139-6";"fluconazole";"LQ";1
"ysqle-yahoo-139-7";"fluconazole diflucan";"LQ";1
"ysqle-yahoo-14-0";"former mouseketeer dies";"ConQ";2
"ysqle-yahoo-140-0";"bob dole hospitalized";"ConQ";1
"ysqle-yahoo-140-10";"shia labeouf breakup";"ConQ";1
"ysqle-yahoo-140-2";"adam levine slams";"ConQ";1
"ysqle-yahoo-140-4";"nobel winner dies";"CatQ";10
"ysqle-yahoo-140-6";"jeb bush";"LQ";1
"ysqle-yahoo-140-7";"bentleyschool.net";"LQ";1
"ysqle-yahoo-140-8";"jack pardee cancer";"ConQ";1
"ysqle-yahoo-143-0";"mp3 players";"CatQ";100
"ysqle-yahoo-144-0";"springfield mo movie theaters";"CatQ";3
"ysqle-yahoo-147-0";"uitm jengka";"ConQ";2
"ysqle-yahoo-148-1";"gamil";"LQ";1
"ysqle-yahoo-149-0";"espn";"LQ";1
"ysqle-yahoo-15-0";"mimeo board";"LQ";1
"ysqle-yahoo-150-0";"facebook obama slur";"ConQ";2
"ysqle-yahoo-150-2";"lee macphail dies";"ConQ";1
"ysqle-yahoo-151-0";"gangnam video";"ConQ";2
"ysqle-yahoo-155-0";"tumblr fashion";"ConQ";1
"ysqle-yahoo-155-1";"tumblr fat";"ConQ";1
"ysqle-yahoo-155-2";"tumblr fat girls";"CatQ";100
"ysqle-yahoo-155-3";"tumblr themes";"ConQ";1
"ysqle-yahoo-157-0";"man sues ugly baby";"ConQ";1
"ysqle-yahoo-16-0";"widows";"ConQ";2
"ysqle-yahoo-16-1";"windows xp";"ConQ";2
"ysqle-yahoo-16-2";"windows xp 8";"ConQ";4
"ysqle-yahoo-160-0";"officer shot 12 times";"ConQ";2
"ysqle-yahoo-163-0";"mexican mayor killed";"ConQ";3
"ysqle-yahoo-164-0";"anchors resign on air";"ConQ";2
"ysqle-yahoo-164-2";"dirty jobs canceled";"ConQ";1
"ysqle-yahoo-165-0";"converse";"LQ";1
"ysqle-yahoo-167-0";"oklahoma school of science and mathematics";"LQ";1
"ysqle-yahoo-168-0";"windows 2000 sp4";"LQ";1
"ysqle-yahoo-168-1";"pa child support";"ConQ";2
"ysqle-yahoo-169-0";"contact the white house";"ConQ";1
"ysqle-yahoo-169-1";"texas secession";"ConQ";2
"ysqle-yahoo-17-0";"cast of starship troopers 2";"CatQ";10
"ysqle-yahoo-170-0";"valerie eliot dies";"ConQ";1
"ysqle-yahoo-171-0";"ky powerball";"ConQ";1
"ysqle-yahoo-173-0";"va benefits";"ConQ";1
"ysqle-yahoo-176-0";"samsung mobile phones";"CatQ";10
"ysqle-yahoo-178-0";"aetv";"LQ";1
"ysqle-yahoo-179-0";"comcast xfinity";"LQ";1
"ysqle-yahoo-18-0";"esther phillips music";"CatQ";10
"ysqle-yahoo-18-2";"free fishing lures";"ConQ";1
"ysqle-yahoo-18-3";"free fishing lures samples";"ConQ";1
"ysqle-yahoo-18-4";"texas fishing license age";"ConQ";2
"ysqle-yahoo-180-0";"kardashian holiday card";"ConQ";2
"ysqle-yahoo-184-0";"danica patrick divorce";"ConQ";1
"ysqle-yahoo-184-3";"girl fatally shot on school bus";"ConQ";2
"ysqle-yahoo-185-0";"pnc";"LQ";2
"ysqle-yahoo-186-0";"statefarm.com";"LQ";1
"ysqle-yahoo-186-1";"linc inc";"LQ";1
"ysqle-yahoo-186-3";"indeed.com";"LQ";1
"ysqle-yahoo-187-0";"powerball pa lottery";"LQ";1
"ysqle-yahoo-188-0";"mortgage survey";"ConQ";1
"ysqle-yahoo-189-0";"casa de campo";"LQ";2
"ysqle-yahoo-189-1";"define slimy";"ConQ";1
"ysqle-yahoo-190-0";"6am band";"LQ";2
"ysqle-yahoo-190-1";"gucci";"LQ";1
"ysqle-yahoo-191-0";"facebook";"LQ";1
"ysqle-yahoo-192-0";"elizabeth essex";"LQ";1
"ysqle-yahoo-192-1";"skate america 2012";"LQ";1
"ysqle-yahoo-192-2";"international sports";"CatQ";100
"ysqle-yahoo-192-3";"universal sports schedule";"ConQ";1
"ysqle-yahoo-196-0";"hamas wiki";"ConQ";1
"ysqle-yahoo-196-1";"kim kardashian";"LQ";1
"ysqle-yahoo-196-2";"public nudity ban";"ConQ";1
"ysqle-yahoo-196-4";"public nudity";"ConQ";1
"ysqle-yahoo-197-0";"icbc knowledge test online";"ConQ";2
"ysqle-yahoo-197-1";"penticton bc";"ConQ";2
"ysqle-yahoo-197-11";"iran fired on drone";"ConQ";1
"ysqle-yahoo-197-12";"xbox 360";"LQ";1
"ysqle-yahoo-197-13";"xm radio";"LQ";1
"ysqle-yahoo-197-14";"xmas";"LQ";2
"ysqle-yahoo-197-15";"xmas cards";"ConQ";1
"ysqle-yahoo-197-16";"xmas pictures";"ConQ";1
"ysqle-yahoo-197-17";"xmas presents";"ConQ";1
"ysqle-yahoo-197-18";"Xmas presents";"ConQ";1
"ysqle-yahoo-197-2";"penticton bc canada";"ConQ";2
"ysqle-yahoo-197-3";"penticton bc hotels";"ConQ";2
"ysqle-yahoo-197-4";"penticton bc real estate";"ConQ";2
"ysqle-yahoo-197-5";"penticton bc weather";"ConQ";2
"ysqle-yahoo-197-6";"penticton";"LQ";1
"ysqle-yahoo-197-7";"penticton herald";"LQ";1
"ysqle-yahoo-197-8";"pentagon";"LQ";1
"ysqle-yahoo-197-9";"penelope cruz";"LQ";1
"ysqle-yahoo-198-0";"bieber won't be charged";"ConQ";2
"ysqle-yahoo-199-0";"lung cancer";"ConQ";1
"ysqle-yahoo-2-0";"does rye bread have wheat in it";"QQ";1
"ysqle-yahoo-20-0";"the big bang theory";"LQ";1
"ysqle-yahoo-20-1";"ditka suffers stroke";"ConQ";1
