"ID";"TASK";"QUERY";"CAT";"DIFFICULTY";"MENTION#0";"URL#0";"RELEVANCE#0";"MENTION#1";"URL#1";"RELEVANCE#1";"MENTION#2";"URL#2";"RELEVANCE#2";"MENTION#3";"URL#3";"RELEVANCE#3";"MENTION#4";"URL#4";"RELEVANCE#4";"MENTION#5";"URL#5";"RELEVANCE#5";"MENTION#6";"URL#6";"RELEVANCE#6";"MENTION#7";"URL#7";"RELEVANCE#7";"MENTION#8";"URL#8";"RELEVANCE#8";"MENTION#9";"URL#9";"RELEVANCE#9";;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-78-11";"exer";"adobe pdf converter to word";"ConQ";1;"adobe";"https://en.wikipedia.org/wiki/Adobe_Systems";2;"pdf";"https://en.wikipedia.org/wiki/Portable_Document_Format";2;"word";"https://en.wikipedia.org/wiki/Microsoft_Word";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-78-11";"imer";"adobe pdf converter to word";"ConQ";1;"converter";"https://en.wikipedia.org/wiki/Adobe_Acrobat";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-54-0";"exer";"adopting a dog";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-54-0";"imer";"adopting a dog";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-78-0";"exer";"advantages of junk food";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-78-0";"imer";"advantages of junk food";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-322-2";"exer";"adventure time";"ConQ, LQ";2;"adventure time";"https://en.wikipedia.org/wiki/Adventure_Time";2;"adventure time";"https://en.wikipedia.org/wiki/Adventure_Time_(1959_TV_series)";2;"adventure time";"https://en.wikipedia.org/wiki/Adventure_Time_(1967_TV_series)";2;"adventure";"https://en.wikipedia.org/wiki/Adventure,_Guyana";1;"time";"https://en.wikipedia.org/wiki/Time,_Illinois";1;"time";"https://en.wikipedia.org/wiki/Time,_Norway";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-322-2";"imer";"adventure time";"ConQ, LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-322-3";"exer";"adventure time hat";"ConQ";2;"adventure time";"https://en.wikipedia.org/wiki/Adventure_Time";2;"adventure time";"https://en.wikipedia.org/wiki/Adventure_Time_(1959_TV_series)";1;"adventure time";"https://en.wikipedia.org/wiki/Adventure_Time_(1967_TV_series)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-322-3";"imer";"adventure time hat";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-115-0";"exer";"advice for technology start-up";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-115-0";"imer";"advice for technology start-up";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-1-4";"exer";"aetna";"LQ";2;"aetna";"https://en.wikipedia.org/wiki/Aetna";2;"aetna";"https://en.wikipedia.org/wiki/Aetna_(city)";2;"aetna";"https://en.wikipedia.org/wiki/Aetna_(nymph)";2;"aetna";"https://en.wikipedia.org/wiki/Aetna,_Alberta";2;"aetna";"https://en.wikipedia.org/wiki/Aetna,_Craighead_County,_Arkansas";2;"aetna";"https://en.wikipedia.org/wiki/Aetna_(Gary)";2;"aetna";"https://en.wikipedia.org/wiki/Aetna,_Kansas";2;"aetna";"https://en.wikipedia.org/wiki/Aetna,_Michigan";2;"aetna";"https://en.wikipedia.org/wiki/Aetna,_Hickman_County,_Tennessee";2;"aetna";"https://en.wikipedia.org/wiki/Mount_Etna";1;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-1-4";"imer";"aetna";"LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-178-0";"exer";"aetv";"LQ";1;"aetv";"http://www.aetv.com/";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-178-0";"imer";"aetv";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-147-1";"exer";"afghanistan history";"ConQ";2;"afghanistan";"https://en.wikipedia.org/wiki/Afghanistan";2;"history";"https://en.wikipedia.org/wiki/History_(band)";1;"history";"https://en.wikipedia.org/wiki/History_(Alphaville_album)";1;"history";"https://en.wikipedia.org/wiki/History_(controller.controller_album)";1;"history";"https://en.wikipedia.org/wiki/History_(Dune_album)";1;"history";"https://en.wikipedia.org/wiki/History_(Jon_English_album)";1;"history";"https://en.wikipedia.org/wiki/History_(Loudon_Wainwright_III_album)";1;"history";"https://en.wikipedia.org/wiki/History_(Matthew_West_album)";1;"history";"https://en.wikipedia.org/wiki/HIStory:_Past,_Present_and_Future,_Book_I";1;"history";"https://en.wikipedia.org/wiki/History:";1;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-147-1";"imer";"afghanistan history";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-147-0";"exer";"afghanistan war";"ConQ";2;"afghanistan";"https://en.wikipedia.org/wiki/Afghanistan";2;"war";"https://en.wikipedia.org/wiki/War_(band)";1;"war";"https://en.wikipedia.org/wiki/War_(Swedish_band)";1;"war";"https://en.wikipedia.org/wiki/War_(Bolt_Thrower_album)";1;"war";"https://en.wikipedia.org/wiki/War_(Born_from_Pain_album)";1;"war";"https://en.wikipedia.org/wiki/War_(U2_album)";1;"war";"https://en.wikipedia.org/wiki/War_(War_album)";1;"war";"https://en.wikipedia.org/wiki/W.A.R._(We_Are_Renegades)";1;"war";"https://en.wikipedia.org/wiki/War_(2002_film)";1;"war";"https://en.wikipedia.org/wiki/War_(2007_film)";1;"war";"https://en.wikipedia.org/wiki/War_(2014_film)";1;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-147-0";"imer";"afghanistan war";"ConQ";2;"afghanistan war";"https://en.wikipedia.org/wiki/Islamic_conquest_of_Afghanistan";2;"afghanistan war";"https://en.wikipedia.org/wiki/Mughal_Empire";2;"afghanistan war";"https://en.wikipedia.org/wiki/First_Anglo-Afghan_War";2;"afghanistan war";"https://en.wikipedia.org/wiki/Second_Anglo-Afghan_War";2;"afghanistan war";"https://en.wikipedia.org/wiki/Third_Anglo-Afghan_War";2;"afghanistan war";"https://en.wikipedia.org/wiki/Panjdeh_incident";2;"afghanistan war";"https://en.wikipedia.org/wiki/Reforms_of_Am%C4%81null%C4%81h_Kh%C4%81n_and_civil_war";2;"afghanistan war";"https://en.wikipedia.org/wiki/Saur_Revolution";2;"afghanistan war";"https://en.wikipedia.org/wiki/Soviet%E2%80%93Afghan_War";2;"afghanistan war";"https://en.wikipedia.org/wiki/Afghan_Civil_War_(1989%E2%80%9392)";2;"afghanistan war";"https://en.wikipedia.org/wiki/Afghan_Civil_War_(1992%E2%80%9396)";2;"afghanistan war";"https://en.wikipedia.org/wiki/Afghan_Civil_War_(1996%E2%80%932001)";2;"afghanistan war";"https://en.wikipedia.org/wiki/War_in_Afghanistan_(2001%E2%80%93present)";2;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-59-0";"exer";"air condition roof";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-59-0";"imer";"air condition roof";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-125-1";"exer";"air travel information";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-125-1";"imer";"air travel information";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-6";"exer";"air wisconsin";"ConQ, LQ";2;"air wisconsin";"https://en.wikipedia.org/wiki/Air_Wisconsin";2;"wisconsin";"https://en.wikipedia.org/wiki/Wisconsin";1;"air";"https://en.wikipedia.org/wiki/Air_(Cecil_Taylor_album)";1;"air";"https://en.wikipedia.org/wiki/Air_(1971_album)";1;"air";"https://en.wikipedia.org/wiki/Air_(Kym_album)";1;"air";"https://en.wikipedia.org/wiki/Air_(Agua_de_Annique_album)";1;"air";"https://en.wikipedia.org/wiki/Air_(band)";1;"air";"https://en.wikipedia.org/wiki/Air_(singer)";1;"air";"https://en.wikipedia.org/wiki/Air_(free_jazz_trio)";1;"air";"https://en.wikipedia.org/wiki/Air_(2005_film)";1;"air";"https://en.wikipedia.org/wiki/Air_(2015_film)";1;"air";"https://en.wikipedia.org/wiki/Air_(1977_video_game)";1;"air";"https://en.wikipedia.org/wiki/Air_(visual_novel)";1;"air";"https://en.wikipedia.org/wiki/Donna_Air";1;"air";"https://en.wikipedia.org/wiki/Glen_Air";1;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-6";"imer";"air wisconsin";"ConQ, LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-7";"exer";"airsoft glock";"ConQ";2;"glock";"https://en.wikipedia.org/wiki/Glock";2;"glock";"https://en.wikipedia.org/wiki/Glock_Ges.m.b.H.";1;"glock";"https://en.wikipedia.org/wiki/Gaston_Glock";1;"glock";"https://en.wikipedia.org/wiki/Timo_Glock";1;"glock";"https://en.wikipedia.org/wiki/William_Glock";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-7";"imer";"airsoft glock";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-3";"exer";"akira kurosawa chinese cinema";"ConQ";1;"akira kurosawa";"https://en.wikipedia.org/wiki/Akira_Kurosawa";2;"chinese";"https://en.wikipedia.org/wiki/China";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-3";"imer";"akira kurosawa chinese cinema";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-2";"exer";"akira kurosawa indian cinema";"ConQ";1;"akira kurosawa";"https://en.wikipedia.org/wiki/Akira_Kurosawa";2;"indian";"https://en.wikipedia.org/wiki/India";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-2";"imer";"akira kurosawa indian cinema";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-0";"exer";"akira kurosawa influence";"ConQ";1;"akira kurosawa";"https://en.wikipedia.org/wiki/Akira_Kurosawa";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-0";"imer";"akira kurosawa influence";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-1";"exer";"akira kurosawa influence india";"ConQ";1;"akira kurosawa";"https://en.wikipedia.org/wiki/Akira_Kurosawa";2;"india";"https://en.wikipedia.org/wiki/India";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2012-39-1";"imer";"akira kurosawa influence india";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-61-0";"exer";"alan greenspan";"LQ";1;"alan greenspan";"https://en.wikipedia.org/wiki/Alan_Greenspan";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-61-0";"imer";"alan greenspan";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-6-6";"exer";"albany times union";"LQ";1;"albany times union";"https://en.wikipedia.org/wiki/Times_Union_(Albany)";2;"albany times union";"https://en.wikipedia.org/wiki/Times_Union_Center";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-6-6";"imer";"albany times union";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-38-3";"exer";"albany university hospital location";"ConQ";2;"albany university hospital";"http://www.amc.edu/";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-38-3";"imer";"albany university hospital location";"ConQ";2;"location";"https://en.wikipedia.org/wiki/Albany,_New_York";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-52-4";"exer";"alcohol percent guinness";"ConQ";1;"guinness";"https://en.wikipedia.org/wiki/Guinness";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-52-4";"imer";"alcohol percent guinness";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-490-6";"exer";"all recipes";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-490-6";"imer";"all recipes";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-490-7";"exer";"all recipes lasagna";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-490-7";"imer";"all recipes lasagna";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-409-0";"exer";"allspice berries";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-409-0";"imer";"allspice berries";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-270-0";"exer";"alternet";"LQ";1;"alternet";"https://en.wikipedia.org/wiki/AlterNet";2;"alternet";"http://www.alter-net.info/";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-270-0";"imer";"alternet";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-69-0";"exer";"alumni";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-69-0";"imer";"alumni";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-67-4";"exer";"always something there to remind me lyrics";"ConQ";1;"always something there to remind me";"https://en.wikipedia.org/wiki/(There%27s)_Always_Something_There_to_Remind_Me";2;"always something there to remind me";"https://en.wikipedia.org/wiki/There_Is_Always_Something_There_to_Remind_Me";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-67-4";"imer";"always something there to remind me lyrics";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-494-5";"exer";"amanda bynes";"LQ";1;"amanda bynes";"https://en.wikipedia.org/wiki/Amanda_Bynes";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-494-5";"imer";"amanda bynes";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-524-3";"exer";"amanda bynes google";"ConQ";1;"amanda bynes";"https://en.wikipedia.org/wiki/Amanda_Bynes";2;"google";"https://en.wikipedia.org/wiki/Google";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-524-3";"imer";"amanda bynes google";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-516-22";"exer";"amazon";"ConQ, LQ";2;"amazon";"https://en.wikipedia.org/wiki/Amazon_(company)";2;"amazon";"https://en.wikipedia.org/wiki/Amazon_(1997_film)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(2000_film)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(chess)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(video_game)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(1999_TV_series)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(2008_TV_series)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(automobile)";1;"amazon";"https://en.wikipedia.org/wiki/Volvo_Amazon";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(yacht)";1;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-516-22";"imer";"amazon";"ConQ, LQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-55-0";"exer";"amazon black friday 2012";"ConQ";2;"amazon";"https://en.wikipedia.org/wiki/Amazon_(company)";2;"amazon";"https://en.wikipedia.org/wiki/Amazon_(1997_film)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(2000_film)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(chess)";1;"amazon";"https://en.wikipedia.org/wiki/Amazon_(video_game)";1;"amazon";"https://en.wikipedia.org/wiki/Volvo_Amazon";1;"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(shopping)";2;"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(1940_film)";1;"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(2004_film)";1;"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(2009_film)";1;"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(Muchamore_novel)";1;"black friday";"https://en.wikipedia.org/wiki/Black_Friday_(Patterson_novel)";1;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-55-0";"imer";"amazon black friday 2012";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-35-0";"exer";"amc breaking bad";"ConQ";1;"amc";"https://en.wikipedia.org/wiki/AMC_Networks";2;"breaking bad";"https://en.wikipedia.org/wiki/Breaking_Bad";2;"amc";"https://en.wikipedia.org/wiki/AMC_Theatres";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-35-0";"imer";"amc breaking bad";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-513-2";"exer";"amc stubs promo code";"ConQ";1;"amc stubs";"https://en.wikipedia.org/wiki/AMC_Theatres";2;"amc";"https://en.wikipedia.org/wiki/AMC_Networks";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-513-2";"imer";"amc stubs promo code";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-96-0";"exer";"american coins";"CatQ";2;"american";"https://en.wikipedia.org/wiki/United_States";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2013-96-0";"imer";"american coins";"CatQ";2;"coins";"https://en.wikipedia.org/wiki/Penny_(United_States_coin)";2;"coins";"https://en.wikipedia.org/wiki/Nickel_(United_States_coin)";2;"coins";"https://en.wikipedia.org/wiki/Dime_(United_States_coin)";2;"coins";"https://en.wikipedia.org/wiki/Quarter_(United_States_coin)";2;"coins";"https://en.wikipedia.org/wiki/Half_dollar_(United_States_coin)";2;"coins";"https://en.wikipedia.org/wiki/United_States_dollar_coin";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-9";"exer";"american embassy nairobi";"LQ";1;"american embassy nairobi";"https://en.wikipedia.org/wiki/Embassy_of_the_United_States,_Nairobi";2;"american";"https://en.wikipedia.org/wiki/United_States";2;"nairobi";"https://en.wikipedia.org/wiki/Nairobi";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"esdbpediav2-SemSearch_ES-9";"imer";"american embassy nairobi";"LQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-4";"exer";"american girl doll retail price";"ConQ";1;"american girl doll";"https://en.wikipedia.org/wiki/American_Girl";2;"american";"https://en.wikipedia.org/wiki/United_States";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-4";"imer";"american girl doll retail price";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-5";"exer";"american girl doll wiki";"ConQ";1;"american girl doll";"https://en.wikipedia.org/wiki/American_Girl";2;"american";"https://en.wikipedia.org/wiki/United_States";1;"wiki";"https://en.wikipedia.org/wiki/Wikipedia";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-5";"imer";"american girl doll wiki";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-0";"exer";"american girl dolls";"CatQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-0";"imer";"american girl dolls";"CatQ";10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-3";"exer";"american girl dolls cost";"ConQ";1;"american girl dolls";"https://en.wikipedia.org/wiki/American_Girl";2;"american";"https://en.wikipedia.org/wiki/United_States";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-3";"imer";"american girl dolls cost";"ConQ";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-6";"exer";"american girl wiki";"ConQ";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(magazine)";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(book_series)";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(film_series)";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(film)";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(video_game_series)";2;"american girl";"https://en.wikipedia.org/wiki/The_American_Girl";1;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(Tom_Petty_song)";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(album)";2;"american girl";"https://en.wikipedia.org/wiki/American_Girl_(Bonnie_McKee_song)";2;"wiki";"https://en.wikipedia.org/wiki/Wikipedia";2;"american";"https://en.wikipedia.org/wiki/United_States";1;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2011-55-6";"imer";"american girl wiki";"ConQ";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-6-5";"exer";"american hockey league";"CatQ, LQ";10;"american hockey league";"https://en.wikipedia.org/wiki/American_Hockey_League";2;"american";"https://en.wikipedia.org/wiki/United_States";2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-yahoo-6-5";"imer";"american hockey league";"CatQ, LQ";10;"hockey league";"https://en.wikipedia.org/wiki/National_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/ECHL";2;"hockey league";"https://en.wikipedia.org/wiki/Southern_Professional_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/Federal_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/Ontario_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/Western_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/United_States_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/North_American_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/Eastern_Hockey_League_(2013%E2%80%93)";2;"hockey league";"https://en.wikipedia.org/wiki/North_American_3_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/Rocky_Mountain_Junior_Hockey_League_(2015%E2%80%93)";2;"hockey league";"https://en.wikipedia.org/wiki/Western_States_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/United_States_Premier_Hockey_League";2;"hockey league";"https://en.wikipedia.org/wiki/National_Collegiate_Athletic_Association";2;"hockey league";"https://en.wikipedia.org/wiki/National_Association_of_Intercollegiate_Athletics";2;"hockey league";"https://en.wikipedia.org/wiki/American_Collegiate_Hockey_Association";2;;;;;;;;;
"ysqle-trec-2010-96-0";"exer";"american standard toilet";"CatQ, ConQ";100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"ysqle-trec-2010-96-0";"imer";"american standard toilet";"CatQ, ConQ";100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
