ID;QUERY;CAT;DIFFICULTY
ysqle-yahoo-461-9;south padre island;LQ;1
ysqle-yahoo-461-10;south park;LQ;2
ysqle-yahoo-6-8;southeast conference;LQ;1
ysqle-yahoo-94-0;southeast sun;LQ;1
ysqle-yahoo-223-0;southwest rapid rewards login;ConQ;1
ysqle-yahoo-461-6;spa dolly;LQ;1
ysqle-trec-2011-69-1;space sound like astronauts;ConQ;1
ysqle-trec-2011-69-0;space sounds like astronauts;ConQ;1
ysqle-trec-2011-38-2;spain annual rainfall temperature;ConQ;1
ysqle-trec-2013-60-2;spain spanish leader crisis action;ConQ;2
ysqle-trec-2011-38-0;spain weather system;ConQ;1
ysqle-trec-2011-38-1;spain weather system annual;ConQ;1
ysqle-yahoo-296-0;spanish to english translation;ConQ;1
ysqle-yahoo-338-0;sphinx destruction;ConQ;1
ysqle-yahoo-101-6;spinal stenosis;LQ;1
ysqle-yahoo-289-1;spokesman;ConQ;1
ysqle-yahoo-341-4;spring hill rentals;ConQ;1
esdbpediav2-SemSearch_ES-135;spring shoes canada;ConQ;2
ysqle-trec-2010-130-1;sprint;LQ;2
ysqle-trec-2010-31-0;spyware;ConQ;1
esdbpediav2-SemSearch_ES-136;sri lanka government gazette;ConQ;2
ysqle-yahoo-346-1;sswc;LQ;2
ysqle-yahoo-370-3;st joseph university philadelphia pa;LQ;1
esdbpediav2-SemSearch_ES-82;st lucia;LQ;2
esdbpediav2-SemSearch_ES-83;st paul saints;LQ;2
ysqle-trec-2012-25-5;stadium final world cup 1998;ConQ;2
ysqle-yahoo-501-4;stafflinq login;ConQ;1
ysqle-yahoo-303-0;stagestores.com;LQ;1
ysqle-trec-2010-98-0;star trek;LQ;2
ysqle-trec-2010-98-1;star trek voyager;LQ;2
ysqle-trec-2010-33-1;starbucks gift card;ConQ;2
ysqle-yahoo-485-1;state of decay;LQ;1
ysqle-trec-2013-37-1;state university of new york;LQ;1
ysqle-trec-2013-37-0;state university of new york bioinformatics;ConQ;1
ysqle-yahoo-186-0;statefarm.com;LQ;1
ysqle-yahoo-425-9;statins;ConQ;1
esdbpediav2-SemSearch_ES-137;steak express;LQ;1
ysqle-yahoo-499-4;steve guttenberg;LQ;1
ysqle-yahoo-37-0;steve nash;LQ;1
ysqle-yahoo-418-0;stigma;ConQ, LQ;2
ysqle-yahoo-251-3;stock market news;ConQ;1
ysqle-trec-2012-27-0;stock market response to 1988 world cup;ConQ;1
ysqle-trec-2011-53-6;stout breweries uk;CatQ;2
ysqle-yahoo-235-4;strength training vs cardio;ConQ;1
ysqle-yahoo-463-2;subaru;LQ;1
ysqle-yahoo-503-1;subaru forester 2014;LQ;1
ysqle-yahoo-523-24;subway menu;ConQ;1
ysqle-yahoo-486-2;sumac;ConQ;1
ysqle-trec-2010-37-0;sun spot activity;ConQ;2
ysqle-trec-2010-37-1;sun spot earthquake;ConQ;2
ysqle-yahoo-66-0;sunbeam mixmaster;ConQ;2
ysqle-yahoo-507-20;sunset;ConQ;1
ysqle-trec-2012-64-2;sunspot life cycle;ConQ;1
ysqle-trec-2012-65-1;sunspots affect climate changes;ConQ;1
ysqle-trec-2012-65-0;sunspots climate changes;ConQ;1
ysqle-trec-2012-64-1;sunspots environmental effects;ConQ;1
ysqle-trec-2012-64-0;sunspots wikipedia;ConQ;1
ysqle-trec-2013-38-1;suny albany hospital location;ConQ;2
ysqle-trec-2013-39-2;suny college bioinformatics degree;ConQ;2
ysqle-trec-2013-38-4;suny plattsburgh athletics;ConQ;2
ysqle-yahoo-492-2;superman tv show;LQ;1
ysqle-trec-2010-112-0;surf rincon puerto rico;ConQ;2
ysqle-yahoo-382-2;svet plus;LQ;1
ysqle-trec-2012-80-0;swahili dish;ConQ;2
ysqle-trec-2012-80-1;swahili dish kenya picture;ConQ;2
ysqle-trec-2012-78-0;swahili dishes;ConQ;2
ysqle-trec-2012-79-0;swahili recipes;ConQ;2
ysqle-trec-2012-84-0;swahili traditional food recipes;ConQ;1
ysqle-yahoo-83-0;switch back to classic mail;ConQ;1
ysqle-yahoo-74-2;swv;LQ;1
ysqle-yahoo-6-2;syracuse.com;LQ;1
esdbpediav2-INEX_LD-2009022;szechwan dish food cuisine;ConQ;2
ysqle-yahoo-523-16;taboo black eyed peas;ConQ;1
ysqle-yahoo-502-18;tainio;LQ;2
erd14-TREC-71;tangible personal property tax;ConQ;2
esdbpediav2-INEX_LD-20120332;tango dance history;ConQ;1
esdbpediav2-INEX_LD-20120322;tango music instruments;CatQ;1
ysqle-yahoo-502-17;tanio;LQ;2
ysqle-yahoo-436-10;target;LQ;1
ysqle-yahoo-436-6;target layaway;ConQ;1
ysqle-trec-2011-59-2;tasmanian tiger;ConQ;1
ysqle-trec-2013-77-0;tax junk food benefits;ConQ;1
ysqle-trec-2013-77-1;tax junk food benefits un;ConQ;1
ysqle-trec-2013-77-2;tax junk food benefits un evidence;ConQ;1
ysqle-trec-2013-78-1;tax on junk food;ConQ;1
ysqle-yahoo-483-0;taylor lautner regret;ConQ;1
ysqle-trec-2011-12-0;taylor manor hospital;LQ;1
ysqle-trec-2011-12-1;taylor manor hospital map;ConQ;1
ysqle-trec-2011-12-2;taylor manor maryland;LQ;1
ysqle-trec-2011-12-3;taylorhealth location;ConQ;2
ysqle-trec-2012-3-0;teach yourself programming;ConQ;1
ysqle-trec-2013-71-8;teache assement wikipedia;ConQ;1
ysqle-trec-2013-127-0;teacher evaluation peer versus students;ConQ;1
ysqle-trec-2013-71-6;teachers assement;ConQ;1
ysqle-trec-2013-71-0;teachers evaluation;ConQ;1
ysqle-trec-2013-71-1;teachers evaluation by students;ConQ;1
ysqle-trec-2013-71-3;teachers evaluation peers;ConQ;1
ysqle-trec-2013-71-4;teachers evaluation peers students;ConQ;1
ysqle-trec-2013-71-2;teachers evaluation students peers;ConQ;1
ysqle-trec-2013-71-5;teachers evaluation wikipedia;ConQ;1
ysqle-trec-2013-71-7;teachers excellence;ConQ;1
ysqle-yahoo-235-1;ted;LQ;2
ysqle-yahoo-425-3;ted nugent on election;ConQ;1
ysqle-trec-2010-90-1;teen dating violence;ConQ;1
ysqle-yahoo-523-2;terry nichols;LQ;1
erd14-TREC-72;texas border patrol;ConQ;2
ysqle-yahoo-18-4;texas fishing license age;ConQ;2
ysqle-trec-2010-134-1;texas hold em;LQ;1
ysqle-yahoo-169-1;texas secession;ConQ;2
ysqle-yahoo-499-0;the bachelor;LQ;1
erd14-TREC-73;the beatles rock band;LQ;2
ysqle-trec-2013-80-0;the benefits of exploration space;ConQ;1
ysqle-yahoo-20-0;the big bang theory;LQ;1
esdbpediav2-SemSearch_ES-139;the big texan steak house;LQ;2
ysqle-yahoo-501-10;the bling ring;LQ;1
ysqle-yahoo-495-8;the bling ring true story;ConQ;2
ysqle-trec-2012-34-0;the company;LQ;2
ysqle-trec-2012-34-1;the company new york stock exchange;ConQ;2
ysqle-trec-2010-129-0;the current;LQ;2
ysqle-trec-2010-129-1;the current jersey;ConQ;2
esdbpediav2-SemSearch_ES-84;the dish danielle fishel;ConQ;2
ysqle-yahoo-499-1;the east;LQ;1
ysqle-yahoo-518-6;the glades season 3;LQ;1
ysqle-yahoo-271-1;the great gatsby;LQ;1
esdbpediav2-INEX_LD-2012343;the heart of a woman poets autobiography;ConQ;2
esdbpediav2-SemSearch_ES-85;the longest yard sale;LQ;2
ysqle-yahoo-523-13;the moon titan;ConQ;2
esdbpediav2-SemSearch_ES-86;the morning call lehigh valley pa;ConQ;2
erd14-TREC-74;the music man;LQ;2
ysqle-yahoo-90-0;the post;LQ;2
erd14-TREC-75;the secret garden;LQ;2
ysqle-trec-2010-72-1;the secret garden adaptations;CatQ;2
ysqle-yahoo-524-5;the silver linings playbook;LQ;1
ysqle-trec-2010-36-0;the sun;LQ;2
ysqle-trec-2010-36-1;the sun newspaper;LQ;2
ysqle-yahoo-321-7;the vermont country store;LQ;1
ysqle-yahoo-301-0;the way international;LQ;1
ysqle-yahoo-502-16;theo walcott;LQ;1
ysqle-yahoo-317-2;theresa faiss dies;ConQ;1
ysqle-trec-2011-28-2;thesaurus nickname;RQ;2
esdbpediav2-SemSearch_ES-88;thomas jefferson;LQ;1
ysqle-yahoo-501-1;tilapia recipes;ConQ;1
ysqle-yahoo-84-4;tim burton;LQ;1
ysqle-yahoo-84-6;tim burton corpse bride;LQ;2
ysqle-yahoo-84-2;tim tebow rb;ConQ;2
ysqle-yahoo-493-18;timeflies tour;ConQ;1
ysqle-yahoo-523-1;timothy mcveigh;LQ;1
ysqle-yahoo-320-0;tioga state bank home page;ConQ;1
ysqle-trec-2013-53-1;tips pay raise;ConQ;1
erd14-TREC-76;tn highway patrol;LQ;2
ysqle-trec-2010-77-0;to be or not to be;LQ;2
erd14-TREC-77;to be or not to be that is the question;LQ;1
ysqle-trec-2010-96-1;toilet;ConQ;1
ysqle-yahoo-499-3;tool;ConQ, LQ;1
ysqle-yahoo-425-4;top gun sequel;ConQ;1
ysqle-trec-2013-122-0;tour bus;ConQ;1
ysqle-yahoo-507-9;towers;ConQ;1
ysqle-yahoo-21-1;town of williamstown vt;LQ;1
ysqle-yahoo-371-8;toys r us;LQ;1
ysqle-trec-2012-78-1;traditional swahili dishes;ConQ;2
ysqle-trec-2012-82-0;traditional swahili meals;ConQ;1
ysqle-trec-2012-83-3;traditional swahili recipe;ConQ;1
ysqle-trec-2012-79-1;traditional swahili recipes;ConQ;2
ysqle-trec-2013-16-1;training high school teacher free professional development;ConQ;2
ysqle-trec-2011-14-0;training management;ConQ;1
ysqle-trec-2011-14-2;training management benefits?;ConQ;1
ysqle-trec-2011-14-1;training management hotels?;ConQ;1
ysqle-yahoo-463-0;trans siberian orchestra;LQ;1
ysqle-trec-2013-85-1;travel information los angeles;ConQ;1
ysqle-trec-2013-84-0;travel spots room prices;ConQ;1
ysqle-trec-2013-84-1;travel spots room prices hawaii;ConQ;1
ysqle-yahoo-229-0;travis porter;LQ;1
ysqle-yahoo-88-1;trendy hairstyles 2012;ConQ;1
ysqle-yahoo-88-0;trendy short hairstyles 2012;ConQ;1
ysqle-trec-2010-31-1;trojan horse;ConQ;1
erd14-TREC-78;trombone for sale;ConQ;1
ysqle-yahoo-519-0;tron actress;CatQ;2
ysqle-yahoo-370-1;trust;ConQ, LQ;1
ysqle-trec-2011-75-2;trust fund;ConQ;1
ysqle-trec-2010-74-0;tsa;LQ;2
ysqle-yahoo-422-1;tufts.edu;LQ;1
ysqle-yahoo-155-0;tumblr fashion;ConQ;1
ysqle-yahoo-155-1;tumblr fat;ConQ;1
ysqle-yahoo-155-3;tumblr themes;ConQ;1
ysqle-yahoo-409-4;turkey breast recipes;ConQ;1
erd14-TREC-79;tv on computer;ConQ;1
ysqle-yahoo-37-2;twilight green day;ConQ;1
ysqle-yahoo-255-0;twinkies may survive;ConQ;2
ysqle-yahoo-355-0;twitter;LQ;1
ysqle-yahoo-219-2;twitter com tweets;ConQ;1
ysqle-trec-2011-34-3;type lawyer advice;ConQ;1
ysqle-trec-2012-43-1;types of water turbines;CatQ;2
ysqle-yahoo-418-1;uis;LQ;2
ysqle-yahoo-147-0;uitm jengka;ConQ;2
ysqle-trec-2013-14-1;uk road trip ideas;ConQ;1
ysqle-yahoo-510-20;ulta;LQ;1
ysqle-yahoo-508-2;under the dome;LQ;1
ysqle-yahoo-455-3;united airlines;LQ;1
erd14-TREC-80;universal animal cuts reviews;ConQ;1
ysqle-yahoo-192-3;universal sports schedule;ConQ;1
esdbpediav2-SemSearch_ES-89;university of north dakota;LQ;1
erd14-TREC-81;university of phoenix;LQ;2
esdbpediav2-SemSearch_ES-98;university of texas at austin;LQ;1
esdbpediav2-SemSearch_ES-99;university of york;LQ;1
ysqle-yahoo-265-0;unsecured no credit check loans;ConQ;1
erd14-TREC-82;uplift at yellowstone national park;ConQ;2
ysqle-yahoo-334-1;ups.com;LQ;1
ysqle-yahoo-410-0;urinary tract infection treatment;ConQ;1
erd14-TREC-83;us capitol map;ConQ;2
ysqle-trec-2013-8-1;us coins;CatQ;1
ysqle-trec-2013-8-2;us coins wiki;CatQ;1
ysqle-trec-2010-92-1;us geographic map;ConQ;2
ysqle-trec-2013-68-2;us healthcare for employed;ConQ;2
ysqle-trec-2013-68-0;us healthcare social security worker;ConQ;1
ysqle-trec-2013-68-1;us healthcare system;ConQ;1
ysqle-trec-2010-61-0;us map;ConQ;2
ysqle-trec-2010-61-1;us map states and capitals;ConQ;2
ysqle-trec-2010-92-0;us political map;ConQ;2
ysqle-trec-2013-131-0;us space exploration costs;ConQ;2
ysqle-trec-2012-1-0;us tax code 403 (b);ConQ;2
ysqle-trec-2012-1-1;us tax code 403 (b) eligibility;ConQ;2
ysqle-yahoo-380-0;usaa;LQ;1
ysqle-trec-2011-37-3;usage of gunpowder;ConQ;2
ysqle-yahoo-209-1;usc shooting;ConQ;2
erd14-TREC-84;used car parts;ConQ;2
ysqle-trec-2011-7-2;uses for cosmetic laser treatment;ConQ;1
ysqle-yahoo-97-0;usps.com;LQ;1
ysqle-trec-2013-105-0;uss abraham lincoln;LQ;2
ysqle-trec-2010-124-1;uss yorktown;LQ;2
erd14-TREC-85;uss yorktown charleston sc;LQ;2
ysqle-yahoo-173-0;va benefits;ConQ;1
erd14-TREC-86;va dmv registration;ConQ;2
ysqle-yahoo-170-0;valerie eliot dies;ConQ;1
esdbpediav2-INEX_LD-2012303;valley fever fungal infection san joaquin;ConQ;2
ysqle-yahoo-523-17;vanessa bayer;LQ;1
ysqle-trec-2013-110-0;vanuatu;LQ;1
esdbpediav2-SemSearch_ES-141;ventura county court;ConQ;2
ysqle-trec-2013-52-0;venture capital;ConQ;1
ysqle-yahoo-321-6;vermontville;LQ;2
ysqle-yahoo-435-3;vicious dog bites trumpeter;ConQ;2
ysqle-yahoo-313-1;vicodin;LQ;1
ysqle-yahoo-425-8;victoria jackson;LQ;1
ysqle-yahoo-510-7;victoria s secret;LQ;1
esdbpediav2-INEX_LD-20120121;vietnam food recipes;CatQ;1
esdbpediav2-INEX_LD-20120112;vietnam war facts;CatQ;1
esdbpediav2-INEX_LD-20120122;vietnamese food blog;ConQ;1
ysqle-trec-2011-43-2;vijay singh img;ConQ;2
erd14-TREC-87;vines for shade;ConQ;2
ysqle-yahoo-495-9;virago nashville;LQ;1
ysqle-yahoo-95-0;virginia tattoos;ConQ, LQ;2
ysqle-trec-2010-66-0;vldl levels;ConQ;1
ysqle-trec-2013-36-0;voip;LQ;1
ysqle-trec-2013-36-1;voip lietuva;LQ;2
ysqle-trec-2013-36-2;voip paslaugos lietuva;LQ;1
ysqle-trec-2013-63-8;voip reviews;ConQ;1
ysqle-trec-2013-36-8;voip telefonas;ConQ;2
ysqle-trec-2010-27-0;volvo;LQ;2
erd14-TREC-88;von willebrand disease;LQ;1
ysqle-yahoo-327-0;w l weller;LQ;1
ysqle-yahoo-21-0;w.c.handy;LQ;1
ysqle-yahoo-516-2;waimanalo feed supply;LQ;1
ysqle-yahoo-307-1;wal mart;LQ;1
ysqle-yahoo-468-2;wal-mart;LQ;1
ysqle-trec-2010-22-1;walking with dinosaurs bbc;LQ;1
ysqle-trec-2010-145-1;wall hung kohler;ConQ;1
ysqle-trec-2010-12-1;wall hung toilet;ConQ;2
ysqle-trec-2010-12-0;wall hung toilet kohler;ConQ;2
ysqle-yahoo-393-0;walmart;LQ;1
ysqle-yahoo-205-0;walmart black friday 2012;ConQ;2
ysqle-yahoo-291-0;walmart black friday ad;ConQ;1
ysqle-yahoo-436-5;walmart layaway;ConQ;1
ysqle-yahoo-516-16;walmart.com;LQ;1
ysqle-yahoo-336-4;wanda jackson;LQ;1
ysqle-trec-2013-86-2;washington dc;LQ;1
ysqle-trec-2013-87-14;washington dc tourism;ConQ;1
ysqle-yahoo-516-9;water gardens cinema 6;LQ;2
ysqle-trec-2012-40-1;water turbine cost per kwh;ConQ;1
ysqle-trec-2012-40-0;water turbine efficiency;ConQ;1
ysqle-trec-2012-42-0;water turbines;CatQ;2
ysqle-trec-2012-42-3;water turbines electricity generation cost per kwh;ConQ;1
ysqle-trec-2012-42-1;water turbines relation to newtons law;ConQ;1
ysqle-trec-2012-42-2;water turbines replace fossil fuels;ConQ;1
ysqle-yahoo-361-1;wdbj7;LQ;1
ysqle-trec-2013-92-0;weatherstripping;ConQ;1
ysqle-trec-2010-136-1;web hosting;ConQ;1
ysqle-yahoo-49-0;webmail;ConQ;1
ysqle-trec-2010-80-1;website design;ConQ;1
erd14-TREC-89;website design hosting;ConQ, LQ;2
ysqle-yahoo-237-0;websters dictionary;ConQ;2
erd14-TREC-90;wedding budget calculator;ConQ;2
ysqle-trec-2010-150-1;wedding shower ideas;ConQ;1
ysqle-yahoo-236-3;wedding shower sayings;ConQ;1
ysqle-trec-2010-150-0;wedding shower theme ideas budget;ConQ;1
ysqle-trec-2012-63-0;wedding traditions buddhism;ConQ;1
ysqle-yahoo-239-0;weeworld;LQ;1
ysqle-yahoo-516-15;wells fargo;LQ;1
ysqle-yahoo-516-0;wells fargo sign on;ConQ;1
esdbpediav2-SemSearch_ES-91;westminster abbey;LQ;1
ysqle-yahoo-509-2;wet n wild anthony;LQ;1
ysqle-trec-2013-129-0;what are the effects of the ongoing eurozone crisis on national economic indicators such as unemployment, gdp, public debt, etc;CatQ, QQ;2
ysqle-trec-2012-95-1;what is the connecticut fire academy?;QQ;1
ysqle-trec-2011-24-2;what is the dupont science essay contest?;QQ;1
ysqle-trec-2013-14-2;what to take on a road trip;QQ;1
ysqle-trec-2013-14-3;what to take on a uk road trip;QQ;1
ysqle-trec-2013-63-2;whats good about internet phoning;QQ;1
ysqle-trec-2012-25-1;when france win world cup;QQ;2
ysqle-trec-2011-24-3;when was the dsec created?;QQ;1
ysqle-trec-2011-60-0;where do marsupials keep their young;QQ;1
ysqle-yahoo-101-4;where is area code 503;QQ;2
ysqle-yahoo-101-5;where is area code 503 located;QQ;2
ysqle-trec-2013-24-0;where is dulles airport?;QQ;2
ysqle-trec-2012-95-2;where is the connecticut fire academy?;QQ;2
ysqle-yahoo-245-4;where to post free ads;QQ;1
ysqle-yahoo-245-6;where to post items for sale;QQ;1
ysqle-yahoo-245-5;where to post links for free;QQ;1
ysqle-yahoo-245-3;where to purchase;QQ;1
ysqle-yahoo-245-2;where to vote;QQ;1
ysqle-yahoo-495-5;whiskey kitchen nashville;LQ;1
ysqle-yahoo-501-11;white bean chicken chili;ConQ;1
ysqle-yahoo-500-1;white house down movie;ConQ;1
ysqle-yahoo-245-1;white pages;LQ;1
ysqle-trec-2011-9-0;who invented motorized bicycle;QQ;2
esdbpediav2-QALD2_te-100;who produces orangina?;QQ;2
ysqle-trec-2013-64-1;why internet phone service great;QQ;1
ysqle-trec-2013-64-0;why is internet phone service great;QQ;1
ysqle-trec-2013-75-5;why is marijuana illegal?;QQ;1
ysqle-trec-2011-14-4;why management studies benefits?;ConQ;1
ysqle-trec-2011-14-3;why training management benefits?;ConQ;1
ysqle-yahoo-16-0;widows;ConQ;2
ysqle-trec-2013-12-0;wiki kansas city tourism;ConQ;2
ysqle-trec-2011-75-1;wiki trust fund;ConQ;1
ysqle-trec-2013-50-2;wikipedia;LQ;1
ysqle-trec-2011-36-1;wikipedia black powder;ConQ;2
ysqle-trec-2011-7-1;wikipedia cosmetic laser treatment;ConQ;1
ysqle-trec-2013-29-2;wikipedia jeopardy;ConQ;1
ysqle-trec-2012-81-1;wikipedia kenya;ConQ;1
ysqle-trec-2010-82-0;wilson antenna;LQ;2
ysqle-trec-2010-82-1;wilson antenna cb;LQ;2
ysqle-yahoo-468-6;wilson leather;LQ;1
ysqle-yahoo-168-0;windows 2000 sp4;LQ;1
ysqle-trec-2010-78-1;windows defender problems;ConQ;1
ysqle-trec-2010-78-0;windows defender reports software problems;ConQ;1
ysqle-yahoo-335-0;windows password recovery tool 3.0;LQ;1
ysqle-trec-2010-109-0;windows spyware;ConQ;2
ysqle-yahoo-16-1;windows xp;ConQ;2
ysqle-yahoo-501-8;winner of the voice 2013;ConQ;2
ysqle-yahoo-26-1;winter storm athena;ConQ;2
ysqle-trec-2013-81-0;women and minorities percentage setting;ConQ;1
ysqle-trec-2013-21-8;won ncaa march madness 2012;ConQ;2
ysqle-yahoo-346-0;wonderware midwest;LQ;1
ysqle-trec-2010-139-0;wood to build raised garden bed;ConQ;1
ysqle-trec-2010-9-0;wooden fence;ConQ;1
ysqle-trec-2012-43-0;working mechanism of water turbines;ConQ;1
ysqle-trec-2010-58-0;workplace diversity;ConQ;1
ysqle-trec-2011-58-4;world snooker tournaments;CatQ;2
ysqle-trec-2011-58-3;world snooker tournaments annually;CatQ;2
ysqle-yahoo-525-2;world war z movie;ConQ;1
ysqle-yahoo-525-4;world war z movie review;ConQ;1
ysqle-yahoo-361-2;wqut;LQ;1
ysqle-trec-2012-83-2;www.allrecipes.com;LQ;1
ysqle-yahoo-73-0;www.capitalonebank.com;LQ;1
ysqle-yahoo-397-0;www.cnn news;LQ;1
ysqle-yahoo-293-1;www.cpsenergy.com;LQ;1
ysqle-yahoo-357-0;www.facebook.com;LQ;1
ysqle-yahoo-42-0;www.jetairways.com;LQ;1
ysqle-yahoo-487-0;www.nakedjuice.com;LQ;1
ysqle-trec-2011-35-2;www.skagitvalleyherald.com;LQ;1
ysqle-yahoo-309-0;www.youtube.com;LQ;1
ysqle-yahoo-519-6;xanax;LQ;1
ysqle-yahoo-197-12;xbox 360;LQ;1
ysqle-yahoo-136-0;xbox live halo 4;ConQ;2
ysqle-yahoo-197-13;xm radio;LQ;1
ysqle-yahoo-197-14;xmas;LQ;2
ysqle-yahoo-197-15;xmas cards;ConQ;1
ysqle-yahoo-197-16;xmas pictures;ConQ;1
ysqle-yahoo-197-17;xmas presents;ConQ;1
ysqle-yahoo-518-0;yahoo;LQ;1
ysqle-yahoo-503-3;yahoo finance search;ConQ;1
ysqle-yahoo-126-6;yahoo login;ConQ;1
ysqle-yahoo-126-9;yahoo london;ConQ;1
ysqle-yahoo-126-10;yahoo long distance;ConQ;1
ysqle-yahoo-368-0;yahoo mail;ConQ;1
ysqle-yahoo-13-14;yahoo mail india;LQ;1
ysqle-yahoo-126-7;yahoo mail login;ConQ;1
ysqle-yahoo-13-15;yahoo mail plus;LQ;1
ysqle-yahoo-474-7;yahoo mapquest;ConQ;1
ysqle-yahoo-474-5;yahoo mapquest directions driving directions;ConQ;1
ysqle-yahoo-474-6;yahoo mapquest directions driving directions classic;ConQ;1
ysqle-yahoo-474-9;yahoo maps;ConQ;1
ysqle-yahoo-219-0;yahoo mexico;ConQ;1
ysqle-yahoo-517-0;yahoo movies;ConQ;1
ysqle-yahoo-311-2;yahoo! axis;ConQ;1
ysqle-yahoo-251-4;yahoo! bookmarks;ConQ;1
ysqle-yahoo-93-2;yahoo! calendar;ConQ;1
ysqle-yahoo-248-1;yahoo! dating;ConQ;1
ysqle-yahoo-248-2;yahoo! deals;ConQ;1
ysqle-yahoo-248-9;yahoo! games;ConQ;1
ysqle-yahoo-336-8;yahoo! horoscopes;ConQ;1
ysqle-yahoo-126-5;yahoo! mail;LQ;1
ysqle-yahoo-405-5;yahoo! news;ConQ;1
ysqle-yahoo-13-3;yahoo! profile;ConQ;1
ysqle-yahoo-84-3;yahoo! travel;ConQ;1
ysqle-yahoo-245-0;yahoo! weather;ConQ;1
ysqle-yahoo-295-0;yahoomusic.com;LQ;1
ysqle-yahoo-321-2;yellow pages;LQ;1
ysqle-yahoo-236-5;yellowpages;LQ;1
ysqle-trec-2011-66-3;yellowtail wine australia;ConQ;2
esdbpediav2-SemSearch_ES-100;ymca tampa;LQ;2
ysqle-yahoo-506-1;yossi dina;LQ;1
ysqle-yahoo-482-1;you;ConQ, LQ;2
ysqle-yahoo-92-0;youtube;LQ;1
ysqle-yahoo-93-20;youtube broadcast yourself;ConQ;1
ysqle-yahoo-93-21;youtube downloader;ConQ;1
ysqle-yahoo-93-22;youtube video;ConQ;1
ysqle-yahoo-327-1;youtube.com;LQ;1
ysqle-yahoo-524-0;yukon, ok;LQ;1
ysqle-yahoo-262-0;zero hedge;LQ;1
ysqle-trec-2011-34-1;zhaopei;LQ;2
ysqle-yahoo-39-0;zig ziglar dies;ConQ;1
ysqle-yahoo-494-0;zoomcare portland;LQ;1
